candidate_id,candidate_rank,image_id,source_dataset,split,assigned_true_color,source_path,staged_path,keep,drop,decision,rejection_reason,reviewer_note
vcor_test_red_044ed301f3,1,vcor_test_red_044ed301f3,VCoR,test,red,data_external/vcor_raw/vcor_extracted/test/red/044ed301f3.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_044ed301f3.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=44; quality_score=4.0670; passes_auto_screen
vcor_train_black_054c3c45c9,98,vcor_train_black_054c3c45c9,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/054c3c45c9.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_054c3c45c9.jpg,1,0,include,,auto_keep_rank=6; quality_score=4.9870; passes_auto_screen
vcor_train_black_05807948c0,99,vcor_train_black_05807948c0,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/05807948c0.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_05807948c0.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=92; quality_score=3.8474; secondary_car_interference
vcor_train_black_063f455123,100,vcor_train_black_063f455123,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/063f455123.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_063f455123.jpg,1,0,include,,auto_keep_rank=16; quality_score=4.7615; passes_auto_screen
vcor_train_black_06bfe44a3e,101,vcor_train_black_06bfe44a3e,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/06bfe44a3e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_06bfe44a3e.jpg,1,0,include,,auto_keep_rank=10; quality_score=4.9028; passes_auto_screen
vcor_train_black_06d90feac6,102,vcor_train_black_06d90feac6,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/06d90feac6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_06d90feac6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=143; quality_score=2.7449; secondary_car_interference|too_dark
vcor_train_black_06f71deb4b,103,vcor_train_black_06f71deb4b,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/06f71deb4b.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_06f71deb4b.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=82; quality_score=4.0188; secondary_car_interference
vcor_train_black_07533d01ec,104,vcor_train_black_07533d01ec,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/07533d01ec.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_07533d01ec.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=94; quality_score=3.8221; secondary_car_interference
vcor_train_black_0805887f13,105,vcor_train_black_0805887f13,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0805887f13.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0805887f13.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=98; quality_score=3.7465; secondary_car_interference
vcor_train_black_08acf67793,106,vcor_train_black_08acf67793,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/08acf67793.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_08acf67793.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=104; quality_score=3.6718; secondary_car_interference
vcor_train_black_08c4b7d380,107,vcor_train_black_08c4b7d380,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/08c4b7d380.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_08c4b7d380.jpg,0,1,exclude,manual_recheck_color_ambiguity,manual_swap_out_after_black_recheck; looks_plum_brownish; prior_auto_keep_rank=8; quality_score=4.9800; passes_auto_screen
vcor_train_black_095b15b847,108,vcor_train_black_095b15b847,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/095b15b847.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_095b15b847.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=113; quality_score=3.5636; secondary_car_interference|too_dark
vcor_train_black_095bfe97cb,109,vcor_train_black_095bfe97cb,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/095bfe97cb.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_095bfe97cb.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=85; quality_score=3.9254; passes_auto_screen
vcor_train_black_0a9a7e401c,110,vcor_train_black_0a9a7e401c,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0a9a7e401c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0a9a7e401c.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=131; quality_score=3.0933; secondary_car_interference
vcor_train_black_0b4d184252,111,vcor_train_black_0b4d184252,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0b4d184252.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0b4d184252.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=63; quality_score=4.1989; passes_auto_screen
vcor_train_black_0c4482d9cc,112,vcor_train_black_0c4482d9cc,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0c4482d9cc.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0c4482d9cc.jpg,1,0,include,,auto_keep_rank=22; quality_score=4.6653; passes_auto_screen
vcor_train_black_0cd40021dd,113,vcor_train_black_0cd40021dd,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0cd40021dd.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0cd40021dd.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=128; quality_score=3.1921; secondary_car_interference
vcor_train_black_0d18e83c2a,114,vcor_train_black_0d18e83c2a,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0d18e83c2a.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0d18e83c2a.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=83; quality_score=4.0040; secondary_car_interference
vcor_train_black_0e995c127c,115,vcor_train_black_0e995c127c,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0e995c127c.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0e995c127c.jpg,1,0,include,,auto_keep_rank=18; quality_score=4.6874; passes_auto_screen
vcor_train_black_0ebc1c7f65,116,vcor_train_black_0ebc1c7f65,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0ebc1c7f65.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0ebc1c7f65.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=100; quality_score=3.7253; passes_auto_screen
vcor_train_black_0ec33c8cfd,117,vcor_train_black_0ec33c8cfd,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0ec33c8cfd.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0ec33c8cfd.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=78; quality_score=4.0421; secondary_car_interference|too_dark
vcor_train_black_0f15e11fd8,118,vcor_train_black_0f15e11fd8,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/0f15e11fd8.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_0f15e11fd8.jpg,1,0,include,,auto_keep_rank=7; quality_score=4.9836; passes_auto_screen
vcor_train_black_11df9d767d,119,vcor_train_black_11df9d767d,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/11df9d767d.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_11df9d767d.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=150; quality_score=2.1944; too_dark
vcor_train_black_1394456e83,120,vcor_train_black_1394456e83,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1394456e83.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1394456e83.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=69; quality_score=4.1303; secondary_car_interference
vcor_train_black_13ff8983a3,121,vcor_train_black_13ff8983a3,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/13ff8983a3.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_13ff8983a3.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=134; quality_score=3.0128; secondary_car_interference|highlight_overexposed
vcor_train_black_1501a8ca07,122,vcor_train_black_1501a8ca07,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1501a8ca07.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1501a8ca07.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=139; quality_score=2.9223; secondary_car_interference
vcor_train_black_15c1263100,123,vcor_train_black_15c1263100,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/15c1263100.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_15c1263100.jpg,1,0,include,,auto_keep_rank=24; quality_score=4.6234; too_dark
vcor_train_black_15f74a2083,124,vcor_train_black_15f74a2083,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/15f74a2083.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_15f74a2083.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=75; quality_score=4.0861; passes_auto_screen
vcor_train_black_16b4a44c55,125,vcor_train_black_16b4a44c55,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/16b4a44c55.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_16b4a44c55.jpg,1,0,include,,auto_keep_rank=23; quality_score=4.6630; passes_auto_screen
vcor_train_black_16c1ba5b21,126,vcor_train_black_16c1ba5b21,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/16c1ba5b21.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_16c1ba5b21.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=130; quality_score=3.0938; secondary_car_interference|too_dark
vcor_train_black_17c7c1e919,127,vcor_train_black_17c7c1e919,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/17c7c1e919.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_17c7c1e919.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=96; quality_score=3.7746; secondary_car_interference
vcor_train_black_18a4df8435,128,vcor_train_black_18a4df8435,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/18a4df8435.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_18a4df8435.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=115; quality_score=3.5391; secondary_car_interference
vcor_train_black_18ada56e81,129,vcor_train_black_18ada56e81,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/18ada56e81.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_18ada56e81.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=89; quality_score=3.8622; passes_auto_screen
vcor_train_black_1a0ad6e255,130,vcor_train_black_1a0ad6e255,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1a0ad6e255.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a0ad6e255.jpg,1,0,include,,auto_keep_rank=9; quality_score=4.9591; passes_auto_screen
vcor_train_black_1a21c86cbb,131,vcor_train_black_1a21c86cbb,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1a21c86cbb.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a21c86cbb.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=37; quality_score=4.4528; passes_auto_screen
vcor_train_black_1a25ec9cb1,132,vcor_train_black_1a25ec9cb1,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1a25ec9cb1.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a25ec9cb1.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=136; quality_score=2.9994; passes_auto_screen
vcor_train_black_1a760f36f2,133,vcor_train_black_1a760f36f2,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1a760f36f2.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1a760f36f2.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=67; quality_score=4.1607; passes_auto_screen
vcor_train_black_1ac2b43ce6,134,vcor_train_black_1ac2b43ce6,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1ac2b43ce6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1ac2b43ce6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=53; quality_score=4.2554; passes_auto_screen
vcor_train_black_1b458449a1,135,vcor_train_black_1b458449a1,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1b458449a1.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1b458449a1.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=45; quality_score=4.3544; passes_auto_screen
vcor_train_black_1b9428eced,136,vcor_train_black_1b9428eced,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1b9428eced.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1b9428eced.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=54; quality_score=4.2519; secondary_car_interference
vcor_train_black_1cc1fccc39,137,vcor_train_black_1cc1fccc39,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1cc1fccc39.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1cc1fccc39.jpg,1,0,include,,auto_keep_rank=4; quality_score=5.0870; passes_auto_screen
vcor_train_black_1cc4c79422,138,vcor_train_black_1cc4c79422,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1cc4c79422.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1cc4c79422.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=49; quality_score=4.3155; secondary_car_interference
vcor_train_black_1d4013153e,139,vcor_train_black_1d4013153e,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1d4013153e.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1d4013153e.jpg,1,0,include,,auto_keep_rank=21; quality_score=4.6673; secondary_car_interference|too_dark
vcor_train_black_1ded3f08ab,140,vcor_train_black_1ded3f08ab,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1ded3f08ab.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1ded3f08ab.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=70; quality_score=4.1218; passes_auto_screen
vcor_train_black_1e256031e6,141,vcor_train_black_1e256031e6,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1e256031e6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1e256031e6.jpg,1,0,include,,auto_keep_rank=2; quality_score=5.1780; passes_auto_screen
vcor_train_black_1e7d59e3b1,142,vcor_train_black_1e7d59e3b1,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1e7d59e3b1.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1e7d59e3b1.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=61; quality_score=4.2167; too_dark
vcor_train_black_1e8b1fa639,143,vcor_train_black_1e8b1fa639,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1e8b1fa639.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1e8b1fa639.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=41; quality_score=4.4140; too_dark
vcor_train_black_1f10243295,144,vcor_train_black_1f10243295,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1f10243295.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1f10243295.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=99; quality_score=3.7333; secondary_car_interference|too_dark
vcor_train_black_1f2fa08321,145,vcor_train_black_1f2fa08321,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1f2fa08321.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1f2fa08321.jpg,1,0,include,,auto_keep_rank=19; quality_score=4.6840; too_dark
vcor_train_black_1fab6c5735,146,vcor_train_black_1fab6c5735,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/1fab6c5735.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_1fab6c5735.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=122; quality_score=3.4301; secondary_car_interference
vcor_train_black_2071946372,147,vcor_train_black_2071946372,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2071946372.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2071946372.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=3.1606; secondary_car_interference
vcor_train_black_20b3e9b9e4,148,vcor_train_black_20b3e9b9e4,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/20b3e9b9e4.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_20b3e9b9e4.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=107; quality_score=3.6627; passes_auto_screen
vcor_train_black_2166dab85f,149,vcor_train_black_2166dab85f,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2166dab85f.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2166dab85f.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=121; quality_score=3.4807; secondary_car_interference|highlight_overexposed
vcor_train_black_218b303ad0,150,vcor_train_black_218b303ad0,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/218b303ad0.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_218b303ad0.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=117; quality_score=3.5246; secondary_car_interference|too_dark
vcor_train_black_21b8179313,151,vcor_train_black_21b8179313,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/21b8179313.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_21b8179313.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=33; quality_score=4.5376; passes_auto_screen
vcor_train_black_223cc94883,152,vcor_train_black_223cc94883,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/223cc94883.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_223cc94883.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=31; quality_score=4.5512; passes_auto_screen
vcor_train_black_2307f09833,153,vcor_train_black_2307f09833,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2307f09833.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2307f09833.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=106; quality_score=3.6664; secondary_car_interference
vcor_train_black_25570b3b2b,154,vcor_train_black_25570b3b2b,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/25570b3b2b.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_25570b3b2b.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=51; quality_score=4.2793; passes_auto_screen
vcor_train_black_2a08032ec6,155,vcor_train_black_2a08032ec6,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2a08032ec6.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2a08032ec6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=147; quality_score=2.3823; car_too_small
vcor_train_black_2a0a53f572,156,vcor_train_black_2a0a53f572,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2a0a53f572.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2a0a53f572.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=156; quality_score=1.7330; car_too_small|highlight_overexposed
vcor_train_black_2a66eb96be,157,vcor_train_black_2a66eb96be,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2a66eb96be.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2a66eb96be.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=160; quality_score=1.3710; car_too_small
vcor_train_black_2c27164b63,158,vcor_train_black_2c27164b63,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2c27164b63.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2c27164b63.jpg,1,0,include,,auto_keep_rank=26; quality_score=4.5918; secondary_car_interference
vcor_train_black_2e0080b946,159,vcor_train_black_2e0080b946,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2e0080b946.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2e0080b946.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=87; quality_score=3.8684; secondary_car_interference
vcor_train_black_2e73dd1f71,160,vcor_train_black_2e73dd1f71,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2e73dd1f71.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2e73dd1f71.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=146; quality_score=2.4675; too_dark
vcor_train_black_2e85a40194,161,vcor_train_black_2e85a40194,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/2e85a40194.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_2e85a40194.jpg,1,0,include,,auto_keep_rank=20; quality_score=4.6771; too_dark
vcor_train_black_3127db3a40,162,vcor_train_black_3127db3a40,VCoR,train,black,data_external/vcor_raw/vcor_extracted/train/black/3127db3a40.jpg,data_external/vcor_selected/candidate_pool/black/vcor_train_black_3127db3a40.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=123; quality_score=3.3740; too_dark
vcor_test_white_05beec100f,1,vcor_test_white_05beec100f,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/05beec100f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_05beec100f.jpg,1,0,include,,auto_keep_rank=4; quality_score=4.8448; passes_auto_screen
vcor_test_white_07dbd6b444,2,vcor_test_white_07dbd6b444,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/07dbd6b444.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_07dbd6b444.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=74; quality_score=4.1577; passes_auto_screen
vcor_test_white_08c6f0b675,3,vcor_test_white_08c6f0b675,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/08c6f0b675.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_08c6f0b675.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=55; quality_score=4.2879; highlight_overexposed
vcor_test_white_092d598c42,4,vcor_test_white_092d598c42,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/092d598c42.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_092d598c42.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=50; quality_score=4.3008; passes_auto_screen
vcor_test_white_0af23aa4e0,5,vcor_test_white_0af23aa4e0,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/0af23aa4e0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_0af23aa4e0.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=168; quality_score=3.4366; secondary_car_interference
vcor_test_white_0d26944f31,6,vcor_test_white_0d26944f31,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/0d26944f31.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_0d26944f31.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=170; quality_score=3.4019; secondary_car_interference
vcor_test_white_12af095f70,7,vcor_test_white_12af095f70,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/12af095f70.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_12af095f70.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=109; quality_score=3.9464; passes_auto_screen
vcor_test_white_14e13fda21,8,vcor_test_white_14e13fda21,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/14e13fda21.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_14e13fda21.jpg,1,0,include,,auto_keep_rank=3; quality_score=4.8516; passes_auto_screen
vcor_test_white_14ea8b1ca6,9,vcor_test_white_14ea8b1ca6,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/14ea8b1ca6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_14ea8b1ca6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=86; quality_score=4.0779; passes_auto_screen
vcor_test_white_1838a207b7,10,vcor_test_white_1838a207b7,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/1838a207b7.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_1838a207b7.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=101; quality_score=3.9757; passes_auto_screen
vcor_test_white_19580db798,11,vcor_test_white_19580db798,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/19580db798.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_19580db798.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=200; quality_score=2.8679; secondary_car_interference|too_dark
vcor_test_white_1dcdc4038d,12,vcor_test_white_1dcdc4038d,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/1dcdc4038d.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_1dcdc4038d.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=3.7650; secondary_car_interference
vcor_test_white_1f12bcc8e0,13,vcor_test_white_1f12bcc8e0,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/1f12bcc8e0.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_1f12bcc8e0.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=153; quality_score=3.5411; secondary_car_interference
vcor_test_white_2294c7f609,14,vcor_test_white_2294c7f609,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/2294c7f609.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_2294c7f609.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=45; quality_score=4.3261; secondary_car_interference
vcor_test_white_238738fb0b,15,vcor_test_white_238738fb0b,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/238738fb0b.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_238738fb0b.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=196; quality_score=2.9465; secondary_car_interference
vcor_test_white_27c8c64fb6,16,vcor_test_white_27c8c64fb6,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/27c8c64fb6.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_27c8c64fb6.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=72; quality_score=4.1678; passes_auto_screen
vcor_test_white_2a37b204f5,17,vcor_test_white_2a37b204f5,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/2a37b204f5.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_2a37b204f5.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=147; quality_score=3.6017; passes_auto_screen
vcor_test_white_2e0acdcc4c,18,vcor_test_white_2e0acdcc4c,VCoR,test,white,data_external/vcor_raw/vcor_extracted/test/white/2e0acdcc4c.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_2e0acdcc4c.jpg,0,1,exclude,not_selected_after_strict_auto_screen,auto_rank=82; quality_score=4.0996; secondary_car_interference|highlight_overexposed
