source_dataset,split,assigned_true_color,source_path,file_name,image_id
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/75363b4358.jpg,75363b4358.jpg,vcor_train_white_75363b4358
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/75b469399e.jpg,75b469399e.jpg,vcor_train_white_75b469399e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/76f0a4b782.jpg,76f0a4b782.jpg,vcor_train_white_76f0a4b782
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/77a9ec80dd.jpg,77a9ec80dd.jpg,vcor_train_white_77a9ec80dd
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/77aa0f25e9.jpg,77aa0f25e9.jpg,vcor_train_white_77aa0f25e9
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7845f9df02.jpg,7845f9df02.jpg,vcor_train_white_7845f9df02
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/78b8566b09.jpg,78b8566b09.jpg,vcor_train_white_78b8566b09
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/78bd8f1dee.jpg,78bd8f1dee.jpg,vcor_train_white_78bd8f1dee
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/78ddcf1435.jpg,78ddcf1435.jpg,vcor_train_white_78ddcf1435
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/791c262bf1.jpg,791c262bf1.jpg,vcor_train_white_791c262bf1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/791d26e921.jpg,791d26e921.jpg,vcor_train_white_791d26e921
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/799120c98f.jpg,799120c98f.jpg,vcor_train_white_799120c98f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/79b1924983.jpg,79b1924983.jpg,vcor_train_white_79b1924983
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7a00d01024.jpg,7a00d01024.jpg,vcor_train_white_7a00d01024
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7a32f0dbae.jpg,7a32f0dbae.jpg,vcor_train_white_7a32f0dbae
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7b1509c239.jpg,7b1509c239.jpg,vcor_train_white_7b1509c239
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7b4145b24a.jpg,7b4145b24a.jpg,vcor_train_white_7b4145b24a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7b8aecf4c9.jpg,7b8aecf4c9.jpg,vcor_train_white_7b8aecf4c9
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7b9fea6458.jpg,7b9fea6458.jpg,vcor_train_white_7b9fea6458
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7bb629292e.jpg,7bb629292e.jpg,vcor_train_white_7bb629292e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7bdc920694.jpg,7bdc920694.jpg,vcor_train_white_7bdc920694
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7c76dd4d40.jpg,7c76dd4d40.jpg,vcor_train_white_7c76dd4d40
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7d27bc2da6.jpg,7d27bc2da6.jpg,vcor_train_white_7d27bc2da6
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7e55606a95.jpg,7e55606a95.jpg,vcor_train_white_7e55606a95
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7e662c7b5c.jpg,7e662c7b5c.jpg,vcor_train_white_7e662c7b5c
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7eae0137e9.jpg,7eae0137e9.jpg,vcor_train_white_7eae0137e9
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/7fe11ee7aa.jpg,7fe11ee7aa.jpg,vcor_train_white_7fe11ee7aa
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/80b93a159a.jpg,80b93a159a.jpg,vcor_train_white_80b93a159a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/80beb74442.jpg,80beb74442.jpg,vcor_train_white_80beb74442
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/80c5956c2e.jpg,80c5956c2e.jpg,vcor_train_white_80c5956c2e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/80c72272fb.jpg,80c72272fb.jpg,vcor_train_white_80c72272fb
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/814e205a3b.jpg,814e205a3b.jpg,vcor_train_white_814e205a3b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/81b861d606.jpg,81b861d606.jpg,vcor_train_white_81b861d606
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/82549b3181.jpg,82549b3181.jpg,vcor_train_white_82549b3181
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/82d001a280.jpg,82d001a280.jpg,vcor_train_white_82d001a280
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/83ac3b2a0b.jpg,83ac3b2a0b.jpg,vcor_train_white_83ac3b2a0b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/83d79c05a8.jpg,83d79c05a8.jpg,vcor_train_white_83d79c05a8
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/848ab36408.jpg,848ab36408.jpg,vcor_train_white_848ab36408
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/854f430421.jpg,854f430421.jpg,vcor_train_white_854f430421
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/859e9c693a.jpg,859e9c693a.jpg,vcor_train_white_859e9c693a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/86338312ca.jpg,86338312ca.jpg,vcor_train_white_86338312ca
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/867312db2b.jpg,867312db2b.jpg,vcor_train_white_867312db2b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/88084a1b3e.jpg,88084a1b3e.jpg,vcor_train_white_88084a1b3e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/88c26e6d6c.jpg,88c26e6d6c.jpg,vcor_train_white_88c26e6d6c
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8903f3a50e.jpg,8903f3a50e.jpg,vcor_train_white_8903f3a50e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8a0f21281c.jpg,8a0f21281c.jpg,vcor_train_white_8a0f21281c
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8b2a677b96.jpg,8b2a677b96.jpg,vcor_train_white_8b2a677b96
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8b6331daf4.jpg,8b6331daf4.jpg,vcor_train_white_8b6331daf4
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8b6b80276a.jpg,8b6b80276a.jpg,vcor_train_white_8b6b80276a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8c5aa2b78a.jpg,8c5aa2b78a.jpg,vcor_train_white_8c5aa2b78a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8c68aa97ba.jpg,8c68aa97ba.jpg,vcor_train_white_8c68aa97ba
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8c82a2c0e6.jpg,8c82a2c0e6.jpg,vcor_train_white_8c82a2c0e6
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8d05efa6ed.jpg,8d05efa6ed.jpg,vcor_train_white_8d05efa6ed
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8e3129e362.jpg,8e3129e362.jpg,vcor_train_white_8e3129e362
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8ed68edb1b.jpg,8ed68edb1b.jpg,vcor_train_white_8ed68edb1b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8f3e784e01.jpg,8f3e784e01.jpg,vcor_train_white_8f3e784e01
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8f6ffde099.jpg,8f6ffde099.jpg,vcor_train_white_8f6ffde099
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/8fe7250b2f.jpg,8fe7250b2f.jpg,vcor_train_white_8fe7250b2f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/90814d1a4a.jpg,90814d1a4a.jpg,vcor_train_white_90814d1a4a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/91d1079569.jpg,91d1079569.jpg,vcor_train_white_91d1079569
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/92969c3feb.jpg,92969c3feb.jpg,vcor_train_white_92969c3feb
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/93447ff842.jpg,93447ff842.jpg,vcor_train_white_93447ff842
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/93bbc95936.jpg,93bbc95936.jpg,vcor_train_white_93bbc95936
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/966bf1cda1.jpg,966bf1cda1.jpg,vcor_train_white_966bf1cda1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9700b1048f.jpg,9700b1048f.jpg,vcor_train_white_9700b1048f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/975ee73728.jpg,975ee73728.jpg,vcor_train_white_975ee73728
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9813d048d5.jpg,9813d048d5.jpg,vcor_train_white_9813d048d5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/98277fc272.jpg,98277fc272.jpg,vcor_train_white_98277fc272
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/991df7cf58.jpg,991df7cf58.jpg,vcor_train_white_991df7cf58
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9a093aaf42.jpg,9a093aaf42.jpg,vcor_train_white_9a093aaf42
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9a34c62f08.jpg,9a34c62f08.jpg,vcor_train_white_9a34c62f08
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9a395a96c8.jpg,9a395a96c8.jpg,vcor_train_white_9a395a96c8
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9b139bb321.jpg,9b139bb321.jpg,vcor_train_white_9b139bb321
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9bf80935ca.jpg,9bf80935ca.jpg,vcor_train_white_9bf80935ca
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9c13e01322.jpg,9c13e01322.jpg,vcor_train_white_9c13e01322
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9c7c690aba.jpg,9c7c690aba.jpg,vcor_train_white_9c7c690aba
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9d4dca8f5e.jpg,9d4dca8f5e.jpg,vcor_train_white_9d4dca8f5e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9d835a2e7b.jpg,9d835a2e7b.jpg,vcor_train_white_9d835a2e7b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9ef8b48f9b.jpg,9ef8b48f9b.jpg,vcor_train_white_9ef8b48f9b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/9f9283511f.jpg,9f9283511f.jpg,vcor_train_white_9f9283511f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a05bf15371.jpg,a05bf15371.jpg,vcor_train_white_a05bf15371
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a09d3e498a.jpg,a09d3e498a.jpg,vcor_train_white_a09d3e498a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a0bd2acf3e.jpg,a0bd2acf3e.jpg,vcor_train_white_a0bd2acf3e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a246632889.jpg,a246632889.jpg,vcor_train_white_a246632889
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a3108de4ff.jpg,a3108de4ff.jpg,vcor_train_white_a3108de4ff
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a3d334f96c.jpg,a3d334f96c.jpg,vcor_train_white_a3d334f96c
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a4e62f7b6f.jpg,a4e62f7b6f.jpg,vcor_train_white_a4e62f7b6f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a54bbd7209.jpg,a54bbd7209.jpg,vcor_train_white_a54bbd7209
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a5769e6682.jpg,a5769e6682.jpg,vcor_train_white_a5769e6682
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a6b5aaa78f.jpg,a6b5aaa78f.jpg,vcor_train_white_a6b5aaa78f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a72952efe0.jpg,a72952efe0.jpg,vcor_train_white_a72952efe0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a75cc08367.jpg,a75cc08367.jpg,vcor_train_white_a75cc08367
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a7c9717ef0.jpg,a7c9717ef0.jpg,vcor_train_white_a7c9717ef0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a89d4c6ff4.jpg,a89d4c6ff4.jpg,vcor_train_white_a89d4c6ff4
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a99ee2b7c4.jpg,a99ee2b7c4.jpg,vcor_train_white_a99ee2b7c4
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/a9a7fe5efb.jpg,a9a7fe5efb.jpg,vcor_train_white_a9a7fe5efb
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ac08c39fdb.jpg,ac08c39fdb.jpg,vcor_train_white_ac08c39fdb
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ac562a48ae.jpg,ac562a48ae.jpg,vcor_train_white_ac562a48ae
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/acaef9edd1.jpg,acaef9edd1.jpg,vcor_train_white_acaef9edd1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/add611a151.jpg,add611a151.jpg,vcor_train_white_add611a151
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/add8628329.jpg,add8628329.jpg,vcor_train_white_add8628329
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/aea5217078.jpg,aea5217078.jpg,vcor_train_white_aea5217078
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b0bd8f1531.jpg,b0bd8f1531.jpg,vcor_train_white_b0bd8f1531
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b1057624da.jpg,b1057624da.jpg,vcor_train_white_b1057624da
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b11eb17665.jpg,b11eb17665.jpg,vcor_train_white_b11eb17665
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b277f05345.jpg,b277f05345.jpg,vcor_train_white_b277f05345
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b27c556d73.jpg,b27c556d73.jpg,vcor_train_white_b27c556d73
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b377e86008.jpg,b377e86008.jpg,vcor_train_white_b377e86008
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b382178964.jpg,b382178964.jpg,vcor_train_white_b382178964
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b3dc472409.jpg,b3dc472409.jpg,vcor_train_white_b3dc472409
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b3e2816ea2.jpg,b3e2816ea2.jpg,vcor_train_white_b3e2816ea2
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b41f625e43.jpg,b41f625e43.jpg,vcor_train_white_b41f625e43
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b4255a7405.jpg,b4255a7405.jpg,vcor_train_white_b4255a7405
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b42c2d47d5.jpg,b42c2d47d5.jpg,vcor_train_white_b42c2d47d5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b5e16bcdea.jpg,b5e16bcdea.jpg,vcor_train_white_b5e16bcdea
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b6d68cebdc.jpg,b6d68cebdc.jpg,vcor_train_white_b6d68cebdc
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/b7f6c6ce11.jpg,b7f6c6ce11.jpg,vcor_train_white_b7f6c6ce11
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ba3c1d2549.jpg,ba3c1d2549.jpg,vcor_train_white_ba3c1d2549
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ba44569446.jpg,ba44569446.jpg,vcor_train_white_ba44569446
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/bb0b8b6119.jpg,bb0b8b6119.jpg,vcor_train_white_bb0b8b6119
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/bd0f3df15b.jpg,bd0f3df15b.jpg,vcor_train_white_bd0f3df15b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/bd750dffc0.jpg,bd750dffc0.jpg,vcor_train_white_bd750dffc0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/bedc372055.jpg,bedc372055.jpg,vcor_train_white_bedc372055
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c1b30175f2.jpg,c1b30175f2.jpg,vcor_train_white_c1b30175f2
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c1eb71e863.jpg,c1eb71e863.jpg,vcor_train_white_c1eb71e863
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c3c2ad28c0.jpg,c3c2ad28c0.jpg,vcor_train_white_c3c2ad28c0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c3c6f06e75.jpg,c3c6f06e75.jpg,vcor_train_white_c3c6f06e75
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c454901e41.jpg,c454901e41.jpg,vcor_train_white_c454901e41
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c46c83f609.jpg,c46c83f609.jpg,vcor_train_white_c46c83f609
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c50e37fa3a.jpg,c50e37fa3a.jpg,vcor_train_white_c50e37fa3a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c664c4359b.jpg,c664c4359b.jpg,vcor_train_white_c664c4359b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c6b7398ccc.jpg,c6b7398ccc.jpg,vcor_train_white_c6b7398ccc
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c8599574fc.jpg,c8599574fc.jpg,vcor_train_white_c8599574fc
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c8ff5ad579.jpg,c8ff5ad579.jpg,vcor_train_white_c8ff5ad579
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/c92d531cb3.jpg,c92d531cb3.jpg,vcor_train_white_c92d531cb3
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ca8d750b69.jpg,ca8d750b69.jpg,vcor_train_white_ca8d750b69
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ca993fafd6.jpg,ca993fafd6.jpg,vcor_train_white_ca993fafd6
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/cb74e61910.jpg,cb74e61910.jpg,vcor_train_white_cb74e61910
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/cba7eb8cee.jpg,cba7eb8cee.jpg,vcor_train_white_cba7eb8cee
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/cd62aa5d83.jpg,cd62aa5d83.jpg,vcor_train_white_cd62aa5d83
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ce7df49376.jpg,ce7df49376.jpg,vcor_train_white_ce7df49376
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/cf0883d659.jpg,cf0883d659.jpg,vcor_train_white_cf0883d659
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d013c222f0.jpg,d013c222f0.jpg,vcor_train_white_d013c222f0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d061171aee.jpg,d061171aee.jpg,vcor_train_white_d061171aee
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d07714fdf9.jpg,d07714fdf9.jpg,vcor_train_white_d07714fdf9
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d13b95b548.jpg,d13b95b548.jpg,vcor_train_white_d13b95b548
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d167c5c9c1.jpg,d167c5c9c1.jpg,vcor_train_white_d167c5c9c1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d18ac18f53.jpg,d18ac18f53.jpg,vcor_train_white_d18ac18f53
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d202180421.jpg,d202180421.jpg,vcor_train_white_d202180421
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d2148ba11b.jpg,d2148ba11b.jpg,vcor_train_white_d2148ba11b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d21f75bab4.jpg,d21f75bab4.jpg,vcor_train_white_d21f75bab4
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d2ca57544e.jpg,d2ca57544e.jpg,vcor_train_white_d2ca57544e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d2f0d18dad.jpg,d2f0d18dad.jpg,vcor_train_white_d2f0d18dad
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d4aa7a4b92.jpg,d4aa7a4b92.jpg,vcor_train_white_d4aa7a4b92
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d546aa64f5.jpg,d546aa64f5.jpg,vcor_train_white_d546aa64f5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d54e073095.jpg,d54e073095.jpg,vcor_train_white_d54e073095
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d5d8d81cb5.jpg,d5d8d81cb5.jpg,vcor_train_white_d5d8d81cb5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d7465c1361.jpg,d7465c1361.jpg,vcor_train_white_d7465c1361
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d7ea12e645.jpg,d7ea12e645.jpg,vcor_train_white_d7ea12e645
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d83af67215.jpg,d83af67215.jpg,vcor_train_white_d83af67215
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d926eff0ca.jpg,d926eff0ca.jpg,vcor_train_white_d926eff0ca
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/d9532aacb1.jpg,d9532aacb1.jpg,vcor_train_white_d9532aacb1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/da31ce0b7f.jpg,da31ce0b7f.jpg,vcor_train_white_da31ce0b7f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/da5fb0c03e.jpg,da5fb0c03e.jpg,vcor_train_white_da5fb0c03e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/da816b74ba.jpg,da816b74ba.jpg,vcor_train_white_da816b74ba
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/daa85e70b5.jpg,daa85e70b5.jpg,vcor_train_white_daa85e70b5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/db8a00ebee.jpg,db8a00ebee.jpg,vcor_train_white_db8a00ebee
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/dc698aff27.jpg,dc698aff27.jpg,vcor_train_white_dc698aff27
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/dcd8e57a3b.jpg,dcd8e57a3b.jpg,vcor_train_white_dcd8e57a3b
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/dd18dfa056.jpg,dd18dfa056.jpg,vcor_train_white_dd18dfa056
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/de217bf3bc.jpg,de217bf3bc.jpg,vcor_train_white_de217bf3bc
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/df979ea51f.jpg,df979ea51f.jpg,vcor_train_white_df979ea51f
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e001dfac19.jpg,e001dfac19.jpg,vcor_train_white_e001dfac19
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e0e7e167fb.jpg,e0e7e167fb.jpg,vcor_train_white_e0e7e167fb
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e0f88fb161.jpg,e0f88fb161.jpg,vcor_train_white_e0f88fb161
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e155455557.jpg,e155455557.jpg,vcor_train_white_e155455557
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e250b6640e.jpg,e250b6640e.jpg,vcor_train_white_e250b6640e
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e25595cbbe.jpg,e25595cbbe.jpg,vcor_train_white_e25595cbbe
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e5a96ed792.jpg,e5a96ed792.jpg,vcor_train_white_e5a96ed792
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e626caedf5.jpg,e626caedf5.jpg,vcor_train_white_e626caedf5
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e8021ca889.jpg,e8021ca889.jpg,vcor_train_white_e8021ca889
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e8843140d1.jpg,e8843140d1.jpg,vcor_train_white_e8843140d1
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e8ef6600ce.jpg,e8ef6600ce.jpg,vcor_train_white_e8ef6600ce
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e903689650.jpg,e903689650.jpg,vcor_train_white_e903689650
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e92de657db.jpg,e92de657db.jpg,vcor_train_white_e92de657db
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/e96a6366a0.jpg,e96a6366a0.jpg,vcor_train_white_e96a6366a0
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ea050ff629.jpg,ea050ff629.jpg,vcor_train_white_ea050ff629
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ea5d8f2c96.jpg,ea5d8f2c96.jpg,vcor_train_white_ea5d8f2c96
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/eabc1ea23c.jpg,eabc1ea23c.jpg,vcor_train_white_eabc1ea23c
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/eb1c4d0566.jpg,eb1c4d0566.jpg,vcor_train_white_eb1c4d0566
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/eba69e0dc9.jpg,eba69e0dc9.jpg,vcor_train_white_eba69e0dc9
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ebf14b890a.jpg,ebf14b890a.jpg,vcor_train_white_ebf14b890a
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/eda6af0f66.jpg,eda6af0f66.jpg,vcor_train_white_eda6af0f66
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/ee5f6741c4.jpg,ee5f6741c4.jpg,vcor_train_white_ee5f6741c4
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/efb46910db.jpg,efb46910db.jpg,vcor_train_white_efb46910db
VCoR,train,white,data_external/vcor_raw/vcor_extracted/train/white/efe283fe1a.jpg,efe283fe1a.jpg,vcor_train_white_efe283fe1a
