image_id,source_dataset,split,source_path,assigned_true_color,rejection_reason,reviewer_note
vcor_test_red_044ed301f3,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/044ed301f3.jpg,red,not_selected_after_strict_auto_screen,auto_rank=44; quality_score=4.0670; passes_auto_screen
vcor_test_black_b239907d9e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b239907d9e.jpg,black,not_selected_after_strict_auto_screen,auto_rank=32; quality_score=4.5402; passes_auto_screen
vcor_test_black_b2b37522fb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b2b37522fb.jpg,black,not_selected_after_strict_auto_screen,auto_rank=62; quality_score=4.2018; passes_auto_screen
vcor_test_black_b85f2191bb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b85f2191bb.jpg,black,not_selected_after_strict_auto_screen,auto_rank=58; quality_score=4.2281; passes_auto_screen
vcor_test_black_b88ad8113e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b88ad8113e.jpg,black,not_selected_after_strict_auto_screen,auto_rank=29; quality_score=4.5776; too_dark
vcor_test_black_b8a35aa005,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/b8a35aa005.jpg,black,not_selected_after_strict_auto_screen,auto_rank=118; quality_score=3.5021; passes_auto_screen
vcor_test_black_bd518e71ab,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/bd518e71ab.jpg,black,not_selected_after_strict_auto_screen,auto_rank=59; quality_score=4.2235; secondary_car_interference|too_dark
vcor_test_black_c4bbf36db8,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/c4bbf36db8.jpg,black,not_selected_after_strict_auto_screen,auto_rank=105; quality_score=3.6682; passes_auto_screen
vcor_test_black_c9e4c7d795,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/c9e4c7d795.jpg,black,not_selected_after_strict_auto_screen,auto_rank=97; quality_score=3.7506; too_dark
vcor_test_black_c9f5548ce8,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/c9f5548ce8.jpg,black,not_selected_after_strict_auto_screen,auto_rank=71; quality_score=4.1081; passes_auto_screen
vcor_test_black_ce7e46c40c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/ce7e46c40c.jpg,black,not_selected_after_strict_auto_screen,auto_rank=132; quality_score=3.0552; secondary_car_interference|too_dark
vcor_test_black_d0a67f122c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/d0a67f122c.jpg,black,not_selected_after_strict_auto_screen,auto_rank=110; quality_score=3.6279; secondary_car_interference
vcor_test_black_d1539a4c07,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/d1539a4c07.jpg,black,not_selected_after_strict_auto_screen,auto_rank=161; quality_score=1.2569; car_too_small|weak_color_match
vcor_test_black_da31cf3e2b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/da31cf3e2b.jpg,black,not_selected_after_strict_auto_screen,auto_rank=137; quality_score=2.9873; secondary_car_interference|too_dark
vcor_test_black_dab22f9044,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/dab22f9044.jpg,black,not_selected_after_strict_auto_screen,auto_rank=42; quality_score=4.3857; too_dark
vcor_test_black_ddfd228f69,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/ddfd228f69.jpg,black,not_selected_after_strict_auto_screen,auto_rank=56; quality_score=4.2484; secondary_car_interference
vcor_test_black_e34abb8e4d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/e34abb8e4d.jpg,black,not_selected_after_strict_auto_screen,auto_rank=66; quality_score=4.1611; passes_auto_screen
vcor_test_black_e9700b402b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/e9700b402b.jpg,black,not_selected_after_strict_auto_screen,auto_rank=114; quality_score=3.5620; secondary_car_interference
vcor_test_black_ef2c813c33,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/ef2c813c33.jpg,black,not_selected_after_strict_auto_screen,auto_rank=124; quality_score=3.2798; too_dark
vcor_test_black_efe4586820,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/efe4586820.jpg,black,not_selected_after_strict_auto_screen,auto_rank=103; quality_score=3.6792; secondary_car_interference
vcor_test_black_f2d6fde025,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/f2d6fde025.jpg,black,not_selected_after_strict_auto_screen,auto_rank=30; quality_score=4.5700; passes_auto_screen
vcor_test_black_f56db8982e,VCoR,test,data_external/vcor_raw/vcor_extracted/test/black/f56db8982e.jpg,black,not_selected_after_strict_auto_screen,auto_rank=39; quality_score=4.4202; too_dark
vcor_train_black_00a3225ef6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/00a3225ef6.jpg,black,not_selected_after_strict_auto_screen,auto_rank=38; quality_score=4.4436; passes_auto_screen
vcor_train_black_0105a1c836,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0105a1c836.jpg,black,not_selected_after_strict_auto_screen,auto_rank=135; quality_score=3.0113; secondary_car_interference
vcor_train_black_0124e36094,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0124e36094.jpg,black,not_selected_after_strict_auto_screen,auto_rank=64; quality_score=4.1776; passes_auto_screen
vcor_train_black_03e58e36d0,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/03e58e36d0.jpg,black,not_selected_after_strict_auto_screen,auto_rank=120; quality_score=3.4815; secondary_car_interference
vcor_train_black_04035fad8c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/04035fad8c.jpg,black,not_selected_after_strict_auto_screen,auto_rank=91; quality_score=3.8539; passes_auto_screen
vcor_train_black_049bbb5682,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/049bbb5682.jpg,black,not_selected_after_strict_auto_screen,auto_rank=80; quality_score=4.0319; passes_auto_screen
vcor_train_black_04a93c94ca,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/04a93c94ca.jpg,black,not_selected_after_strict_auto_screen,auto_rank=154; quality_score=1.9034; car_too_small|highlight_overexposed
vcor_train_black_04b2cbd14a,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/04b2cbd14a.jpg,black,not_selected_after_strict_auto_screen,auto_rank=57; quality_score=4.2369; secondary_car_interference|too_dark
vcor_train_black_05807948c0,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/05807948c0.jpg,black,not_selected_after_strict_auto_screen,auto_rank=92; quality_score=3.8474; secondary_car_interference
vcor_train_black_06d90feac6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/06d90feac6.jpg,black,not_selected_after_strict_auto_screen,auto_rank=143; quality_score=2.7449; secondary_car_interference|too_dark
vcor_train_black_06f71deb4b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/06f71deb4b.jpg,black,not_selected_after_strict_auto_screen,auto_rank=82; quality_score=4.0188; secondary_car_interference
vcor_train_black_07533d01ec,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/07533d01ec.jpg,black,not_selected_after_strict_auto_screen,auto_rank=94; quality_score=3.8221; secondary_car_interference
vcor_train_black_0805887f13,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0805887f13.jpg,black,not_selected_after_strict_auto_screen,auto_rank=98; quality_score=3.7465; secondary_car_interference
vcor_train_black_08acf67793,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/08acf67793.jpg,black,not_selected_after_strict_auto_screen,auto_rank=104; quality_score=3.6718; secondary_car_interference
vcor_train_black_08c4b7d380,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/08c4b7d380.jpg,black,manual_recheck_color_ambiguity,manual_swap_out_after_black_recheck; looks_plum_brownish; prior_auto_keep_rank=8; quality_score=4.9800; passes_auto_screen
vcor_train_black_095b15b847,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/095b15b847.jpg,black,not_selected_after_strict_auto_screen,auto_rank=113; quality_score=3.5636; secondary_car_interference|too_dark
vcor_train_black_095bfe97cb,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/095bfe97cb.jpg,black,not_selected_after_strict_auto_screen,auto_rank=85; quality_score=3.9254; passes_auto_screen
vcor_train_black_0a9a7e401c,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0a9a7e401c.jpg,black,not_selected_after_strict_auto_screen,auto_rank=131; quality_score=3.0933; secondary_car_interference
vcor_train_black_0b4d184252,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0b4d184252.jpg,black,not_selected_after_strict_auto_screen,auto_rank=63; quality_score=4.1989; passes_auto_screen
vcor_train_black_0cd40021dd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0cd40021dd.jpg,black,not_selected_after_strict_auto_screen,auto_rank=128; quality_score=3.1921; secondary_car_interference
vcor_train_black_0d18e83c2a,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0d18e83c2a.jpg,black,not_selected_after_strict_auto_screen,auto_rank=83; quality_score=4.0040; secondary_car_interference
vcor_train_black_0ebc1c7f65,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0ebc1c7f65.jpg,black,not_selected_after_strict_auto_screen,auto_rank=100; quality_score=3.7253; passes_auto_screen
vcor_train_black_0ec33c8cfd,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/0ec33c8cfd.jpg,black,not_selected_after_strict_auto_screen,auto_rank=78; quality_score=4.0421; secondary_car_interference|too_dark
vcor_train_black_11df9d767d,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/11df9d767d.jpg,black,not_selected_after_strict_auto_screen,auto_rank=150; quality_score=2.1944; too_dark
vcor_train_black_1394456e83,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1394456e83.jpg,black,not_selected_after_strict_auto_screen,auto_rank=69; quality_score=4.1303; secondary_car_interference
vcor_train_black_13ff8983a3,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/13ff8983a3.jpg,black,not_selected_after_strict_auto_screen,auto_rank=134; quality_score=3.0128; secondary_car_interference|highlight_overexposed
vcor_train_black_1501a8ca07,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1501a8ca07.jpg,black,not_selected_after_strict_auto_screen,auto_rank=139; quality_score=2.9223; secondary_car_interference
vcor_train_black_15f74a2083,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/15f74a2083.jpg,black,not_selected_after_strict_auto_screen,auto_rank=75; quality_score=4.0861; passes_auto_screen
vcor_train_black_16c1ba5b21,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/16c1ba5b21.jpg,black,not_selected_after_strict_auto_screen,auto_rank=130; quality_score=3.0938; secondary_car_interference|too_dark
vcor_train_black_17c7c1e919,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/17c7c1e919.jpg,black,not_selected_after_strict_auto_screen,auto_rank=96; quality_score=3.7746; secondary_car_interference
vcor_train_black_18a4df8435,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/18a4df8435.jpg,black,not_selected_after_strict_auto_screen,auto_rank=115; quality_score=3.5391; secondary_car_interference
vcor_train_black_18ada56e81,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/18ada56e81.jpg,black,not_selected_after_strict_auto_screen,auto_rank=89; quality_score=3.8622; passes_auto_screen
vcor_train_black_1a21c86cbb,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1a21c86cbb.jpg,black,not_selected_after_strict_auto_screen,auto_rank=37; quality_score=4.4528; passes_auto_screen
vcor_train_black_1a25ec9cb1,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1a25ec9cb1.jpg,black,not_selected_after_strict_auto_screen,auto_rank=136; quality_score=2.9994; passes_auto_screen
vcor_train_black_1a760f36f2,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1a760f36f2.jpg,black,not_selected_after_strict_auto_screen,auto_rank=67; quality_score=4.1607; passes_auto_screen
vcor_train_black_1ac2b43ce6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1ac2b43ce6.jpg,black,not_selected_after_strict_auto_screen,auto_rank=53; quality_score=4.2554; passes_auto_screen
vcor_train_black_1b458449a1,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1b458449a1.jpg,black,not_selected_after_strict_auto_screen,auto_rank=45; quality_score=4.3544; passes_auto_screen
vcor_train_black_1b9428eced,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1b9428eced.jpg,black,not_selected_after_strict_auto_screen,auto_rank=54; quality_score=4.2519; secondary_car_interference
vcor_train_black_1cc4c79422,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1cc4c79422.jpg,black,not_selected_after_strict_auto_screen,auto_rank=49; quality_score=4.3155; secondary_car_interference
vcor_train_black_1ded3f08ab,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1ded3f08ab.jpg,black,not_selected_after_strict_auto_screen,auto_rank=70; quality_score=4.1218; passes_auto_screen
vcor_train_black_1e7d59e3b1,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1e7d59e3b1.jpg,black,not_selected_after_strict_auto_screen,auto_rank=61; quality_score=4.2167; too_dark
vcor_train_black_1e8b1fa639,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1e8b1fa639.jpg,black,not_selected_after_strict_auto_screen,auto_rank=41; quality_score=4.4140; too_dark
vcor_train_black_1f10243295,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1f10243295.jpg,black,not_selected_after_strict_auto_screen,auto_rank=99; quality_score=3.7333; secondary_car_interference|too_dark
vcor_train_black_1fab6c5735,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/1fab6c5735.jpg,black,not_selected_after_strict_auto_screen,auto_rank=122; quality_score=3.4301; secondary_car_interference
vcor_train_black_2071946372,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2071946372.jpg,black,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=3.1606; secondary_car_interference
vcor_train_black_20b3e9b9e4,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/20b3e9b9e4.jpg,black,not_selected_after_strict_auto_screen,auto_rank=107; quality_score=3.6627; passes_auto_screen
vcor_train_black_2166dab85f,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2166dab85f.jpg,black,not_selected_after_strict_auto_screen,auto_rank=121; quality_score=3.4807; secondary_car_interference|highlight_overexposed
vcor_train_black_218b303ad0,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/218b303ad0.jpg,black,not_selected_after_strict_auto_screen,auto_rank=117; quality_score=3.5246; secondary_car_interference|too_dark
vcor_train_black_21b8179313,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/21b8179313.jpg,black,not_selected_after_strict_auto_screen,auto_rank=33; quality_score=4.5376; passes_auto_screen
vcor_train_black_223cc94883,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/223cc94883.jpg,black,not_selected_after_strict_auto_screen,auto_rank=31; quality_score=4.5512; passes_auto_screen
vcor_train_black_2307f09833,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2307f09833.jpg,black,not_selected_after_strict_auto_screen,auto_rank=106; quality_score=3.6664; secondary_car_interference
vcor_train_black_25570b3b2b,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/25570b3b2b.jpg,black,not_selected_after_strict_auto_screen,auto_rank=51; quality_score=4.2793; passes_auto_screen
vcor_train_black_2a08032ec6,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2a08032ec6.jpg,black,not_selected_after_strict_auto_screen,auto_rank=147; quality_score=2.3823; car_too_small
vcor_train_black_2a0a53f572,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2a0a53f572.jpg,black,not_selected_after_strict_auto_screen,auto_rank=156; quality_score=1.7330; car_too_small|highlight_overexposed
vcor_train_black_2a66eb96be,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2a66eb96be.jpg,black,not_selected_after_strict_auto_screen,auto_rank=160; quality_score=1.3710; car_too_small
vcor_train_black_2e0080b946,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2e0080b946.jpg,black,not_selected_after_strict_auto_screen,auto_rank=87; quality_score=3.8684; secondary_car_interference
vcor_train_black_2e73dd1f71,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/2e73dd1f71.jpg,black,not_selected_after_strict_auto_screen,auto_rank=146; quality_score=2.4675; too_dark
vcor_train_black_3127db3a40,VCoR,train,data_external/vcor_raw/vcor_extracted/train/black/3127db3a40.jpg,black,not_selected_after_strict_auto_screen,auto_rank=123; quality_score=3.3740; too_dark
vcor_test_white_07dbd6b444,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/07dbd6b444.jpg,white,not_selected_after_strict_auto_screen,auto_rank=74; quality_score=4.1577; passes_auto_screen
vcor_test_white_08c6f0b675,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/08c6f0b675.jpg,white,not_selected_after_strict_auto_screen,auto_rank=55; quality_score=4.2879; highlight_overexposed
vcor_test_white_092d598c42,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/092d598c42.jpg,white,not_selected_after_strict_auto_screen,auto_rank=50; quality_score=4.3008; passes_auto_screen
vcor_test_white_0af23aa4e0,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/0af23aa4e0.jpg,white,not_selected_after_strict_auto_screen,auto_rank=168; quality_score=3.4366; secondary_car_interference
vcor_test_white_0d26944f31,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/0d26944f31.jpg,white,not_selected_after_strict_auto_screen,auto_rank=170; quality_score=3.4019; secondary_car_interference
vcor_test_white_12af095f70,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/12af095f70.jpg,white,not_selected_after_strict_auto_screen,auto_rank=109; quality_score=3.9464; passes_auto_screen
vcor_test_white_14ea8b1ca6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/14ea8b1ca6.jpg,white,not_selected_after_strict_auto_screen,auto_rank=86; quality_score=4.0779; passes_auto_screen
vcor_test_white_1838a207b7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/1838a207b7.jpg,white,not_selected_after_strict_auto_screen,auto_rank=101; quality_score=3.9757; passes_auto_screen
vcor_test_white_19580db798,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/19580db798.jpg,white,not_selected_after_strict_auto_screen,auto_rank=200; quality_score=2.8679; secondary_car_interference|too_dark
vcor_test_white_1dcdc4038d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/1dcdc4038d.jpg,white,not_selected_after_strict_auto_screen,auto_rank=129; quality_score=3.7650; secondary_car_interference
vcor_test_white_1f12bcc8e0,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/1f12bcc8e0.jpg,white,not_selected_after_strict_auto_screen,auto_rank=153; quality_score=3.5411; secondary_car_interference
vcor_test_white_2294c7f609,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/2294c7f609.jpg,white,not_selected_after_strict_auto_screen,auto_rank=45; quality_score=4.3261; secondary_car_interference
vcor_test_white_238738fb0b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/238738fb0b.jpg,white,not_selected_after_strict_auto_screen,auto_rank=196; quality_score=2.9465; secondary_car_interference
vcor_test_white_27c8c64fb6,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/27c8c64fb6.jpg,white,not_selected_after_strict_auto_screen,auto_rank=72; quality_score=4.1678; passes_auto_screen
vcor_test_white_2a37b204f5,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/2a37b204f5.jpg,white,not_selected_after_strict_auto_screen,auto_rank=147; quality_score=3.6017; passes_auto_screen
vcor_test_white_2e0acdcc4c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/2e0acdcc4c.jpg,white,not_selected_after_strict_auto_screen,auto_rank=82; quality_score=4.0996; secondary_car_interference|highlight_overexposed
vcor_test_white_309da13e01,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/309da13e01.jpg,white,not_selected_after_strict_auto_screen,auto_rank=161; quality_score=3.4923; passes_auto_screen
vcor_test_white_35e4533322,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/35e4533322.jpg,white,not_selected_after_strict_auto_screen,auto_rank=138; quality_score=3.6693; secondary_car_interference
vcor_test_white_3eb077024b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/3eb077024b.jpg,white,not_selected_after_strict_auto_screen,auto_rank=192; quality_score=3.0641; secondary_car_interference
vcor_test_white_3ef22b9d21,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/3ef22b9d21.jpg,white,not_selected_after_strict_auto_screen,auto_rank=195; quality_score=3.0151; secondary_car_interference
vcor_test_white_431ab251bd,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/431ab251bd.jpg,white,not_selected_after_strict_auto_screen,auto_rank=211; quality_score=1.6860; car_too_small
vcor_test_white_46659d1914,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/46659d1914.jpg,white,not_selected_after_strict_auto_screen,auto_rank=66; quality_score=4.2388; passes_auto_screen
vcor_test_white_47dccbe8ec,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/47dccbe8ec.jpg,white,not_selected_after_strict_auto_screen,auto_rank=106; quality_score=3.9564; secondary_car_interference
vcor_test_white_482c2079e7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/482c2079e7.jpg,white,not_selected_after_strict_auto_screen,auto_rank=39; quality_score=4.3761; passes_auto_screen
vcor_test_white_489a6522c7,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/489a6522c7.jpg,white,not_selected_after_strict_auto_screen,auto_rank=175; quality_score=3.3285; passes_auto_screen
vcor_test_white_4d3939e5ad,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/4d3939e5ad.jpg,white,not_selected_after_strict_auto_screen,auto_rank=94; quality_score=4.0081; secondary_car_interference
vcor_test_white_596817dcb0,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/596817dcb0.jpg,white,not_selected_after_strict_auto_screen,auto_rank=164; quality_score=3.4670; secondary_car_interference
vcor_test_white_601dc1c0d1,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/601dc1c0d1.jpg,white,not_selected_after_strict_auto_screen,auto_rank=88; quality_score=4.0720; secondary_car_interference
vcor_test_white_603c973438,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/603c973438.jpg,white,not_selected_after_strict_auto_screen,auto_rank=208; quality_score=2.6078; secondary_car_interference|weak_color_match
vcor_test_white_61f2ef4b6d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/61f2ef4b6d.jpg,white,not_selected_after_strict_auto_screen,auto_rank=46; quality_score=4.3242; passes_auto_screen
vcor_test_white_64487f86cc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/64487f86cc.jpg,white,not_selected_after_strict_auto_screen,auto_rank=71; quality_score=4.1733; passes_auto_screen
vcor_test_white_65302dc858,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/65302dc858.jpg,white,not_selected_after_strict_auto_screen,auto_rank=119; quality_score=3.8308; passes_auto_screen
vcor_test_white_6839e4cc07,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/6839e4cc07.jpg,white,not_selected_after_strict_auto_screen,auto_rank=124; quality_score=3.7861; passes_auto_screen
vcor_test_white_6b80577649,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/6b80577649.jpg,white,not_selected_after_strict_auto_screen,auto_rank=182; quality_score=3.1991; secondary_car_interference
vcor_test_white_6e2c5240ab,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/6e2c5240ab.jpg,white,not_selected_after_strict_auto_screen,auto_rank=67; quality_score=4.2331; passes_auto_screen
vcor_test_white_6e7b33a43f,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/6e7b33a43f.jpg,white,not_selected_after_strict_auto_screen,auto_rank=166; quality_score=3.4562; passes_auto_screen
vcor_test_white_7a3278c702,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/7a3278c702.jpg,white,not_selected_after_strict_auto_screen,auto_rank=91; quality_score=4.0462; secondary_car_interference|highlight_overexposed
vcor_test_white_800e70c22c,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/800e70c22c.jpg,white,not_selected_after_strict_auto_screen,auto_rank=163; quality_score=3.4789; too_dark|weak_color_match
vcor_test_white_83b7791084,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/83b7791084.jpg,white,not_selected_after_strict_auto_screen,auto_rank=111; quality_score=3.9097; passes_auto_screen
vcor_test_white_8df2a4d92b,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/8df2a4d92b.jpg,white,not_selected_after_strict_auto_screen,auto_rank=118; quality_score=3.8346; secondary_car_interference
vcor_test_white_973823dbfb,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/973823dbfb.jpg,white,not_selected_after_strict_auto_screen,auto_rank=75; quality_score=4.1534; passes_auto_screen
vcor_test_white_98ce8cefd0,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/98ce8cefd0.jpg,white,not_selected_after_strict_auto_screen,auto_rank=128; quality_score=3.7697; secondary_car_interference
vcor_test_white_9a11b0e2dc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/9a11b0e2dc.jpg,white,not_selected_after_strict_auto_screen,auto_rank=162; quality_score=3.4920; secondary_car_interference|highlight_overexposed
vcor_test_white_9d4543278d,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/9d4543278d.jpg,white,not_selected_after_strict_auto_screen,auto_rank=143; quality_score=3.6292; secondary_car_interference
vcor_test_white_9e9f650658,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/9e9f650658.jpg,white,not_selected_after_strict_auto_screen,auto_rank=149; quality_score=3.5933; secondary_car_interference
vcor_test_white_9ea1a411b5,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/9ea1a411b5.jpg,white,not_selected_after_strict_auto_screen,auto_rank=40; quality_score=4.3636; highlight_overexposed
vcor_test_white_a055780ebc,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/a055780ebc.jpg,white,not_selected_after_strict_auto_screen,auto_rank=100; quality_score=3.9771; passes_auto_screen
vcor_test_white_a131a2f536,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/a131a2f536.jpg,white,not_selected_after_strict_auto_screen,auto_rank=62; quality_score=4.2501; secondary_car_interference
vcor_test_white_b07c0e4a94,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/b07c0e4a94.jpg,white,not_selected_after_strict_auto_screen,auto_rank=114; quality_score=3.8703; passes_auto_screen
vcor_test_white_b18d8d0351,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/b18d8d0351.jpg,white,not_selected_after_strict_auto_screen,auto_rank=97; quality_score=3.9968; passes_auto_screen
vcor_test_white_b5a75694a5,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/b5a75694a5.jpg,white,not_selected_after_strict_auto_screen,auto_rank=78; quality_score=4.1330; secondary_car_interference
vcor_test_white_b8cbea2b40,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/b8cbea2b40.jpg,white,not_selected_after_strict_auto_screen,auto_rank=96; quality_score=4.0023; passes_auto_screen
vcor_test_white_b9d60c95fe,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/b9d60c95fe.jpg,white,not_selected_after_strict_auto_screen,auto_rank=93; quality_score=4.0205; secondary_car_interference
vcor_test_white_bbaaed1ed9,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/bbaaed1ed9.jpg,white,not_selected_after_strict_auto_screen,auto_rank=150; quality_score=3.5705; secondary_car_interference
