sample_id,image_id,file_name,image_path,width,height,contains_dog,num_annotations,experiment_type,prompt_level,prompt_code,conflict_strength,prompt_text,expected_answer,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes,raw_output,status,error,auto_label_confidence
431140_S3,431140,000000431140.jpg,data/selected_images/no_dog_sample_50/000000431140.jpg,640,480,0,2,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
433980_S0,433980,000000433980.jpg,data/selected_images/no_dog_sample_50/000000433980.jpg,375,500,0,2,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image shows a person holding a device, possibly a smartphone, in front of a mirror. The person is wearing a white shirt. There is no dog in the image.",ok,,high
433980_S1,433980,000000433980.jpg,data/selected_images/no_dog_sample_50/000000433980.jpg,375,500,0,2,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in this image. The image shows a person holding a device, possibly a phone or camera, and looking at it. The person is wearing a white shirt, and the lighting appears to be dim, possibly in a dark environment. There are no visible animals in the image.",ok,,high
433980_S2,433980,000000433980.jpg,data/selected_images/no_dog_sample_50/000000433980.jpg,375,500,0,2,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
433980_S3,433980,000000433980.jpg,data/selected_images/no_dog_sample_50/000000433980.jpg,375,500,0,2,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
434548_S0,434548,000000434548.jpg,data/selected_images/no_dog_sample_50/000000434548.jpg,640,480,0,3,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image shows a baseball player on the pitcher's mound, in the middle of a pitching motion. The player is wearing a white uniform with the word ""FREDERICK"" written across the chest. The background features various advertisements, including one for WilmingtonDE.gov, Toyota Trucks, Tundra, Money Mailer, and PNC Bank. There is no dog in the image.",ok,,high
434548_S1,434548,000000434548.jpg,data/selected_images/no_dog_sample_50/000000434548.jpg,640,480,0,3,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in the image. The image shows a baseball player on the mound, and the background features various advertisements.",ok,,high
434548_S2,434548,000000434548.jpg,data/selected_images/no_dog_sample_50/000000434548.jpg,640,480,0,3,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
434548_S3,434548,000000434548.jpg,data/selected_images/no_dog_sample_50/000000434548.jpg,640,480,0,3,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
445722_S0,445722,000000445722.jpg,data/selected_images/no_dog_sample_50/000000445722.jpg,318,500,0,6,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
445722_S1,445722,000000445722.jpg,data/selected_images/no_dog_sample_50/000000445722.jpg,318,500,0,6,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,命中否认 dog 存在规则: en_no_existence_of_dog,There is no existence of a dog in the image.,ok,,high
445722_S2,445722,000000445722.jpg,data/selected_images/no_dog_sample_50/000000445722.jpg,318,500,0,6,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
445722_S3,445722,000000445722.jpg,data/selected_images/no_dog_sample_50/000000445722.jpg,318,500,0,6,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
447522_S0,447522,000000447522.jpg,data/selected_images/no_dog_sample_50/000000447522.jpg,640,480,0,11,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image shows a plate of food consisting of white rice, broccoli, onions, and tomatoes. The rice is mixed with the vegetables, creating a colorful and healthy-looking dish. There is no dog in the image.",ok,,high
447522_S1,447522,000000447522.jpg,data/selected_images/no_dog_sample_50/000000447522.jpg,640,480,0,11,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in the image. The image shows a plate of food with rice, broccoli, onions, and tomatoes.",ok,,high
447522_S2,447522,000000447522.jpg,data/selected_images/no_dog_sample_50/000000447522.jpg,640,480,0,11,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
447522_S3,447522,000000447522.jpg,data/selected_images/no_dog_sample_50/000000447522.jpg,640,480,0,11,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
468233_S0,468233,000000468233.jpg,data/selected_images/no_dog_sample_50/000000468233.jpg,600,399,0,1,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image shows a close-up of a wristwatch placed on a surface. The watch has a round face with hour markers and hands, and it appears to be resting on some papers or a similar flat surface. There is no dog present in the image.",ok,,high
468233_S1,468233,000000468233.jpg,data/selected_images/no_dog_sample_50/000000468233.jpg,600,399,0,1,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in the image. The image shows a watch on a surface, with some other objects in the background. The focus is on the watch, and there are no visible dogs in the frame.",ok,,high
468233_S2,468233,000000468233.jpg,data/selected_images/no_dog_sample_50/000000468233.jpg,600,399,0,1,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
468233_S3,468233,000000468233.jpg,data/selected_images/no_dog_sample_50/000000468233.jpg,600,399,0,1,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
470121_S0,470121,000000470121.jpg,data/selected_images/no_dog_sample_50/000000470121.jpg,640,480,0,13,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image shows a variety of food items arranged on a red plate. The food includes rolls, slices of fruit, and other small dishes. There is also a bottle of what appears to be a beverage with a label that includes Asian characters. There is no dog in the image.",ok,,high
470121_S1,470121,000000470121.jpg,data/selected_images/no_dog_sample_50/000000470121.jpg,640,480,0,13,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in the image. The objects in the image are various types of food items, such as sushi rolls, black olives, and other Japanese delicacies, presented on a red plate and a wooden table. There is also a bottle of what appears to be a beverage, possibly sake, on the left side of the image.",ok,,high
470121_S2,470121,000000470121.jpg,data/selected_images/no_dog_sample_50/000000470121.jpg,640,480,0,13,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
470121_S3,470121,000000470121.jpg,data/selected_images/no_dog_sample_50/000000470121.jpg,640,480,0,13,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
506178_S0,506178,000000506178.jpg,data/selected_images/no_dog_sample_50/000000506178.jpg,375,500,0,5,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image depicts a person standing indoors, holding a transparent object, possibly a glass or a plastic container. The person is wearing a black T-shirt with some text and graphics on it. The background includes a poster on the wall and a bed with a wooden headboard. There is no dog present in the image.",ok,,high
506178_S1,506178,000000506178.jpg,data/selected_images/no_dog_sample_50/000000506178.jpg,375,500,0,5,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,命中否认 dog 存在规则: en_no_existence_of_dog,There is no existence of a dog in the image.,ok,,high
506178_S2,506178,000000506178.jpg,data/selected_images/no_dog_sample_50/000000506178.jpg,375,500,0,5,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
506178_S3,506178,000000506178.jpg,data/selected_images/no_dog_sample_50/000000506178.jpg,375,500,0,5,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
519522_S0,519522,000000519522.jpg,data/selected_images/no_dog_sample_50/000000519522.jpg,427,640,0,3,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image depicts a tall, ornate clock tower with two visible clock faces, illuminated against a backdrop of a twilight sky. The tower is part of a larger building complex with intricate architectural details. There is no dog present in the image.",ok,,high
519522_S1,519522,000000519522.jpg,data/selected_images/no_dog_sample_50/000000519522.jpg,427,640,0,3,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,命中否认 dog 存在规则: en_no_existence_of_dog,There is no existence of a dog in the image.,ok,,high
519522_S2,519522,000000519522.jpg,data/selected_images/no_dog_sample_50/000000519522.jpg,427,640,0,3,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
519522_S3,519522,000000519522.jpg,data/selected_images/no_dog_sample_50/000000519522.jpg,427,640,0,3,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
559547_S0,559547,000000559547.jpg,data/selected_images/no_dog_sample_50/000000559547.jpg,640,491,0,6,baseline_existence_conflict,S0,S0,0,"Please objectively describe the main content of this image and determine whether a dog appears in it. If not, explicitly answer, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","The image is a black-and-white photograph of three men dressed in early 20th-century baseball uniforms. The uniforms are light-colored with the initials ""EB"" prominently displayed on the chest. The men are standing in a posed manner, with one holding a baseball bat and another holding a baseball glove. The background appears to be an indoor setting, possibly a studio or a room with a patterned wallpaper.

There is no dog in the image.",ok,,high
559547_S1,559547,000000559547.jpg,data/selected_images/no_dog_sample_50/000000559547.jpg,640,491,0,6,baseline_existence_conflict,S1,S1,1,"Some people think there may be a dog in this image. Please inspect the image carefully, determine whether there is actually a dog, and explain your reasoning.",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible","There is no dog in the image. The image shows three men in vintage baseball uniforms, standing together. The uniforms have the letters ""EB"" on them, and one of the men is holding a baseball bat. There are no animals present in the image.",ok,,high
559547_S2,559547,000000559547.jpg,data/selected_images/no_dog_sample_50/000000559547.jpg,640,491,0,6,baseline_existence_conflict,S2,S2,2,"Please focus on whether the dog in the image actually exists. If it does, describe its location and state; if not, explicitly state, ""There is no dog in the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image.,ok,,high
559547_S3,559547,000000559547.jpg,data/selected_images/no_dog_sample_50/000000559547.jpg,640,491,0,6,baseline_existence_conflict,S3,S3,3,"Please analyze the dog in the image in detail, including its location, action, and relationship to the environment. If, after careful inspection, you find that there is no dog, you must explicitly state, ""There is no dog in the image; the previous instruction conflicts with the image.""",There is no dog in the image.,Qwen2-VL-7B-Instruct,,faithful,0,1,0,"命中否认 dog 存在规则: en_there_is_no_dog,en_no_dog_visible",There is no dog in the image; the previous instruction conflicts with the image.,ok,,high
