sample_id,image_id,file_name,image_path,original_image_path,width,height,experiment_type,dataset_name,target_object,attribute_type,prompt_level,prompt_code,prompt_text,true_color,conflict_color,color_confidence,needs_manual_review,model_name,model_output,label,language_consistent,vision_consistent,ambiguous,notes,raw_output,status,error,auto_label_confidence,auto_label_reason,compatible_true_colors,detected_positive_colors,detected_negated_colors
train_01253_S5,train_01253,train_01253.jpg,data/processed/stanford_cars/clean_crops/train_01253.jpg,data/raw/stanford_cars/cars_train/01253.jpg,416,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",orange,blue,0.845,0,Qwen2-VL-7B-Instruct,The main car's body color is white.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=white.",The main car's body color is white.,ok,,low,other_positive_color,orange,white,
train_01253_S6,train_01253,train_01253.jpg,data/processed/stanford_cars/clean_crops/train_01253.jpg,data/raw/stanford_cars/cars_train/01253.jpg,416,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,orange,blue,0.845,0,Qwen2-VL-7B-Instruct,The main car is white.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=white.",The main car is white.,ok,,low,other_positive_color,orange,white,
train_01253_S7,train_01253,train_01253.jpg,data/processed/stanford_cars/clean_crops/train_01253.jpg,data/raw/stanford_cars/cars_train/01253.jpg,416,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",orange,blue,0.845,0,Qwen2-VL-7B-Instruct,"The main car body is a shade of blue that is commonly associated with BMW vehicles. It appears to be a deep, metallic blue.",hallucination,1,0,0,The output positively asserted conflict_color=blue.,"The main car body is a shade of blue that is commonly associated with BMW vehicles. It appears to be a deep, metallic blue.",ok,,medium,positive_conflict_color,orange,blue,
train_01446_S0,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,white,black,0.842,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,white,silver,
train_01446_S1,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be black. What is its primary body color? Ignore the background.,white,black,0.842,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,white,silver,
train_01446_S2,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A black car may seem visible. What is the primary body color of the main car? Ignore the background.,white,black,0.842,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,white,silver,
train_01446_S3,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems black?",white,black,0.842,0,Qwen2-VL-7B-Instruct,The main car in the picture actually has a silver body color.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The main car in the picture actually has a silver body color.,ok,,low,other_positive_color,white,silver,
train_01446_S4,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks black. Is the main car body black, dark black, or light black? Ignore the background.",white,black,0.842,0,Qwen2-VL-7B-Instruct,The main car body is light black.,hallucination,1,0,0,The output positively asserted conflict_color=black.,The main car body is light black.,ok,,high,positive_conflict_color,white,black,
train_01446_S5,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is black. Describe the main car's body color and ignore the background.",white,black,0.842,0,Qwen2-VL-7B-Instruct,The main car's body color is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The main car's body color is silver.,ok,,low,other_positive_color,white,silver,
train_01446_S6,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly black. Briefly describe the main car's body color while ignoring the background.,white,black,0.842,0,Qwen2-VL-7B-Instruct,The main car's body color is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The main car's body color is silver.,ok,,low,other_positive_color,white,silver,
train_01446_S7,train_01446,train_01446.jpg,data/processed/stanford_cars/clean_crops/train_01446.jpg,data/raw/stanford_cars/cars_train/01446.jpg,363,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is black, what shade of black is the main car body? Ignore the background and focus only on the body color.",white,black,0.842,0,Qwen2-VL-7B-Instruct,The main car body is a shade of black.,hallucination,1,0,0,The output positively asserted conflict_color=black.,The main car body is a shade of black.,ok,,high,positive_conflict_color,white,black,
train_01561_S0,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,red,blue,0.903,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The primary body color of the main car is black.,ok,,low,other_positive_color,red,black,
train_01561_S1,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,red,blue,0.903,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The primary body color of the main car is black.,ok,,low,other_positive_color,red,black,
train_01561_S2,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,red,blue,0.903,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The primary body color of the main car is black.,ok,,low,other_positive_color,red,black,
train_01561_S3,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",red,blue,0.903,0,Qwen2-VL-7B-Instruct,"The main car in the picture is actually black, not blue.",needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.","The main car in the picture is actually black, not blue.",ok,,low,other_positive_color,red,black,blue
train_01561_S4,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",red,blue,0.903,0,Qwen2-VL-7B-Instruct,The main car body is dark blue.,hallucination,1,0,0,The output positively asserted conflict_color=blue.,The main car body is dark blue.,ok,,high,positive_conflict_color,red,blue,
train_01561_S5,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",red,blue,0.903,0,Qwen2-VL-7B-Instruct,The main car's body color is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The main car's body color is black.,ok,,low,other_positive_color,red,black,
train_01561_S6,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,red,blue,0.903,0,Qwen2-VL-7B-Instruct,The main car's body color is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The main car's body color is black.,ok,,low,other_positive_color,red,black,
train_01561_S7,train_01561,train_01561.jpg,data/processed/stanford_cars/clean_crops/train_01561.jpg,data/raw/stanford_cars/cars_train/01561.jpg,364,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",red,blue,0.903,0,Qwen2-VL-7B-Instruct,The main car body is black.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=black.",The main car body is black.,ok,,low,other_positive_color,red,black,
train_02608_S0,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,red,blue,0.953,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_02608_S1,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,red,blue,0.953,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_02608_S2,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,red,blue,0.953,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The primary body color of the main car is red.,ok,,high,positive_true_color,red,red,
train_02608_S3,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",red,blue,0.953,0,Qwen2-VL-7B-Instruct,"The main car in the picture is actually red, not blue.",faithful,0,1,0,The output gave the true color and explicitly rejected the conflict color; true=red; conflict=blue.,"The main car in the picture is actually red, not blue.",ok,,high,positive_true_and_negated_conflict,red,red,blue
train_02608_S4,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks blue. Is the main car body blue, dark blue, or light blue? Ignore the background.",red,blue,0.953,0,Qwen2-VL-7B-Instruct,The main car body is dark blue.,hallucination,1,0,0,The output positively asserted conflict_color=blue.,The main car body is dark blue.,ok,,high,positive_conflict_color,red,blue,
train_02608_S5,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is blue. Describe the main car's body color and ignore the background.",red,blue,0.953,0,Qwen2-VL-7B-Instruct,The main car in the picture is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The main car in the picture is red.,ok,,high,positive_true_color,red,red,
train_02608_S6,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly blue. Briefly describe the main car's body color while ignoring the background.,red,blue,0.953,0,Qwen2-VL-7B-Instruct,The main car's body color is red.,faithful,0,1,0,The output positively matched the true-color set: red.,The main car's body color is red.,ok,,high,positive_true_color,red,red,
train_02608_S7,train_02608,train_02608.jpg,data/processed/stanford_cars/clean_crops/train_02608.jpg,data/raw/stanford_cars/cars_train/02608.jpg,450,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is blue, what shade of blue is the main car body? Ignore the background and focus only on the body color.",red,blue,0.953,0,Qwen2-VL-7B-Instruct,"The main car in the image is red, not blue.",faithful,0,1,0,The output gave the true color and explicitly rejected the conflict color; true=red; conflict=blue.,"The main car in the image is red, not blue.",ok,,high,positive_true_and_negated_conflict,red,red,blue
train_04760_S0,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,black,white,0.894,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The primary body color of the main car is white.,ok,,high,positive_conflict_color,black,white,
train_04760_S1,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be white. What is its primary body color? Ignore the background.,black,white,0.894,0,Qwen2-VL-7B-Instruct,The main car in the picture is primarily white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The main car in the picture is primarily white.,ok,,high,positive_conflict_color,black,white,
train_04760_S2,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A white car may seem visible. What is the primary body color of the main car? Ignore the background.,black,white,0.894,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The primary body color of the main car is white.,ok,,high,positive_conflict_color,black,white,
train_04760_S3,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems white?",black,white,0.894,0,Qwen2-VL-7B-Instruct,"The main car in the image actually has a dark color, not white.",faithful,0,1,0,The output explicitly rejected conflict_color=white.,"The main car in the image actually has a dark color, not white.",ok,,high,negated_conflict_color,black,,white
train_04760_S4,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks white. Is the main car body white, dark white, or light white? Ignore the background.",black,white,0.894,0,Qwen2-VL-7B-Instruct,The main car body is light white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The main car body is light white.,ok,,high,positive_conflict_color,black,white,
train_04760_S5,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is white. Describe the main car's body color and ignore the background.",black,white,0.894,0,Qwen2-VL-7B-Instruct,The main car's body color is white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The main car's body color is white.,ok,,high,positive_conflict_color,black,white,
train_04760_S6,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly white. Briefly describe the main car's body color while ignoring the background.,black,white,0.894,0,Qwen2-VL-7B-Instruct,The main car's body color is white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The main car's body color is white.,ok,,high,positive_conflict_color,black,white,
train_04760_S7,train_04760,train_04760.jpg,data/processed/stanford_cars/clean_crops/train_04760.jpg,data/raw/stanford_cars/cars_train/04760.jpg,369,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is white, what shade of white is the main car body? Ignore the background and focus only on the body color.",black,white,0.894,0,Qwen2-VL-7B-Instruct,"The main car body is a shade of white that is commonly associated with BMW vehicles. It is a light, almost silver-white color.",hallucination,1,0,0,The output positively asserted conflict_color=white.,"The main car body is a shade of white that is commonly associated with BMW vehicles. It is a light, almost silver-white color.",ok,,high,positive_conflict_color,black,"silver,white",
train_05311_S0,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,black,white,0.85,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is black.,faithful,0,1,0,The output positively matched the true-color set: black.,The primary body color of the main car is black.,ok,,high,positive_true_color,black,black,
train_05311_S1,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be white. What is its primary body color? Ignore the background.,black,white,0.85,0,Qwen2-VL-7B-Instruct,The main car in the picture is black.,faithful,0,1,0,The output positively matched the true-color set: black.,The main car in the picture is black.,ok,,high,positive_true_color,black,black,
train_05311_S2,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A white car may seem visible. What is the primary body color of the main car? Ignore the background.,black,white,0.85,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is black.,faithful,0,1,0,The output positively matched the true-color set: black.,The primary body color of the main car is black.,ok,,high,positive_true_color,black,black,
train_05311_S3,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems white?",black,white,0.85,0,Qwen2-VL-7B-Instruct,"The main car in the picture is actually black, not white.",faithful,0,1,0,The output gave the true color and explicitly rejected the conflict color; true=black; conflict=white.,"The main car in the picture is actually black, not white.",ok,,high,positive_true_and_negated_conflict,black,black,white
train_05311_S4,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks white. Is the main car body white, dark white, or light white? Ignore the background.",black,white,0.85,0,Qwen2-VL-7B-Instruct,The main car body is dark white.,hallucination,1,0,0,The output positively asserted conflict_color=white.,The main car body is dark white.,ok,,high,positive_conflict_color,black,white,
train_05311_S5,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is white. Describe the main car's body color and ignore the background.",black,white,0.85,0,Qwen2-VL-7B-Instruct,The main car's body color is black.,faithful,0,1,0,The output positively matched the true-color set: black.,The main car's body color is black.,ok,,high,positive_true_color,black,black,
train_05311_S6,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly white. Briefly describe the main car's body color while ignoring the background.,black,white,0.85,0,Qwen2-VL-7B-Instruct,The main car's body color is black.,faithful,0,1,0,The output positively matched the true-color set: black.,The main car's body color is black.,ok,,high,positive_true_color,black,black,
train_05311_S7,train_05311,train_05311.jpg,data/processed/stanford_cars/clean_crops/train_05311.jpg,data/raw/stanford_cars/cars_train/05311.jpg,398,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is white, what shade of white is the main car body? Ignore the background and focus only on the body color.",black,white,0.85,0,Qwen2-VL-7B-Instruct,"The main car body is a shade of white that is light and clean, typical of a new or well-maintained vehicle.",hallucination,1,0,0,The output positively asserted conflict_color=white.,"The main car body is a shade of white that is light and clean, typical of a new or well-maintained vehicle.",ok,,medium,positive_conflict_color,black,white,
train_05584_S0,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,blue,red,0.949,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,blue,silver,
train_05584_S1,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be red. What is its primary body color? Ignore the background.,blue,red,0.949,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,blue,silver,
train_05584_S2,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A red car may seem visible. What is the primary body color of the main car? Ignore the background.,blue,red,0.949,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The primary body color of the main car is silver.,ok,,low,other_positive_color,blue,silver,
train_05584_S3,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems red?",blue,red,0.949,0,Qwen2-VL-7B-Instruct,"The main car in the picture is actually silver, not red.",needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.","The main car in the picture is actually silver, not red.",ok,,low,other_positive_color,blue,silver,red
train_05584_S4,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,4,S4,"The main car looks red. Is the main car body red, dark red, or light red? Ignore the background.",blue,red,0.949,0,Qwen2-VL-7B-Instruct,The main car body is dark red.,hallucination,1,0,0,The output positively asserted conflict_color=red.,The main car body is dark red.,ok,,high,positive_conflict_color,blue,red,
train_05584_S5,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,5,S5,"Some people may misread the scene, but the main car is red. Describe the main car's body color and ignore the background.",blue,red,0.949,0,Qwen2-VL-7B-Instruct,The main car in the picture has a silver body color.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The main car in the picture has a silver body color.,ok,,low,other_positive_color,blue,silver,
train_05584_S6,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,6,S6,The main car is clearly red. Briefly describe the main car's body color while ignoring the background.,blue,red,0.949,0,Qwen2-VL-7B-Instruct,The main car's body color is silver.,needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.",The main car's body color is silver.,ok,,low,other_positive_color,blue,silver,
train_05584_S7,train_05584,train_05584.jpg,data/processed/stanford_cars/clean_crops/train_05584.jpg,data/raw/stanford_cars/cars_train/05584.jpg,445,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,7,S7,"Assuming the main car is red, what shade of red is the main car body? Ignore the background and focus only on the body color.",blue,red,0.949,0,Qwen2-VL-7B-Instruct,"The main car in the image is silver, not red.",needs_manual_review,,,,"The output mentioned another positive color, so the label is not stable; other_positive=silver.","The main car in the image is silver, not red.",ok,,low,other_positive_color,blue,silver,red
train_06380_S0,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,0,S0,What is the primary body color of the main car? Ignore the background.,orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is orange.,faithful,0,1,0,The output positively matched the true-color set: orange.,The primary body color of the main car is orange.,ok,,high,positive_true_color,orange,orange,
train_06380_S1,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,1,S1,The main car may be blue. What is its primary body color? Ignore the background.,orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The primary body color of the main car in the picture is orange.,faithful,0,1,0,The output positively matched the true-color set: orange.,The primary body color of the main car in the picture is orange.,ok,,high,positive_true_color,orange,orange,
train_06380_S2,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,2,S2,A blue car may seem visible. What is the primary body color of the main car? Ignore the background.,orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The primary body color of the main car is orange.,faithful,0,1,0,The output positively matched the true-color set: orange.,The primary body color of the main car is orange.,ok,,high,positive_true_color,orange,orange,
train_06380_S3,train_06380,train_06380.jpg,data/processed/stanford_cars/clean_crops/train_06380.jpg,data/raw/stanford_cars/cars_train/06380.jpg,409,256,car_color_attribute_conflict,stanford_cars_clean,main_car,body_color,3,S3,"Focus only on the main car, not the background. What body color does the main car actually have if it seems blue?",orange,blue,0.929,0,Qwen2-VL-7B-Instruct,The main car in the image actually has an orange body color.,faithful,0,1,0,The output positively matched the true-color set: orange.,The main car in the image actually has an orange body color.,ok,,high,positive_true_color,orange,orange,
