sample_id,image_id,file_name,image_path,original_image_path,experiment_type,dataset_name,target_object,attribute_type,truth_source,true_color,acceptable_true_colors,conflict_color,condition_family,condition_name,condition_index,prompt_template_version,prompt_text,expected_output_space,expected_output_map,include_in_primary_main_analysis,source_dataset,notes,diagnostic_family,factor_id,tone_strength,injection_position,false_text_form,answer_format,response_schema,context_turns_json
vcor_test_yellow_0c2de6cd26__F4_presupposition_no_correction,vcor_test_yellow_0c2de6cd26,vcor_test_yellow_0c2de6cd26.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_0c2de6cd26.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/0c2de6cd26.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=7; quality_score=4.8088; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_0c2de6cd26__F5_previous_turn_context,vcor_test_yellow_0c2de6cd26,vcor_test_yellow_0c2de6cd26.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_0c2de6cd26.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/0c2de6cd26.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=7; quality_score=4.8088; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is red.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_yellow_111c9b216d__F1_quoted_claim,vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is red."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_111c9b216d__F2_indirect_hint,vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to red than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_111c9b216d__F3_title_prefix,vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_111c9b216d__F4_presupposition_no_correction,vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_111c9b216d__F5_previous_turn_context,vcor_test_yellow_111c9b216d,vcor_test_yellow_111c9b216d.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_111c9b216d.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/111c9b216d.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=38; quality_score=4.5511; highlight_overexposed,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is red.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_yellow_15dea061ce__F1_quoted_claim,vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is red."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_15dea061ce__F2_indirect_hint,vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to red than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_15dea061ce__F3_title_prefix,vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_15dea061ce__F4_presupposition_no_correction,vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_15dea061ce__F5_previous_turn_context,vcor_test_yellow_15dea061ce,vcor_test_yellow_15dea061ce.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_15dea061ce.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/15dea061ce.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=26; quality_score=4.6060; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is red.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_yellow_181360906a__F1_quoted_claim,vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is red."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_181360906a__F2_indirect_hint,vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to red than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_181360906a__F3_title_prefix,vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_181360906a__F4_presupposition_no_correction,vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_181360906a__F5_previous_turn_context,vcor_test_yellow_181360906a,vcor_test_yellow_181360906a.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_181360906a.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/181360906a.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=35; quality_score=4.5631; highlight_overexposed,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is red.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_yellow_3b1d2fa14e__F1_quoted_claim,vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is red."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3b1d2fa14e__F2_indirect_hint,vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to red than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3b1d2fa14e__F3_title_prefix,vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3b1d2fa14e__F4_presupposition_no_correction,vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3b1d2fa14e__F5_previous_turn_context,vcor_test_yellow_3b1d2fa14e,vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3b1d2fa14e.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3b1d2fa14e.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F5_previous_turn_context,104,phase2_factorization_F5_previous_turn_context,"What is the primary body color of the main car in this image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=28; quality_score=4.5941; passes_auto_screen,factorization,previous_turn_false_context,assertive,previous_user_turn,previous_turn_false_statement,constrained_short_label,one_label_from_primary_space,"[{""role"": ""user"", ""content"": ""Before answering, note that the main car in the image is red.""}, {""role"": ""assistant"", ""content"": ""Understood.""}]"
vcor_test_yellow_3e762c1baf__F1_quoted_claim,vcor_test_yellow_3e762c1baf,vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F1_quoted_claim,100,phase2_factorization_F1_quoted_claim,"A previous caption says, ""The main car is red."" Based on the image, what is the main car's actual primary body color? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen,factorization,quoted_claim_user,assertive,question_body,quoted_false_claim,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3e762c1baf__F2_indirect_hint,vcor_test_yellow_3e762c1baf,vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F2_indirect_hint,101,phase2_factorization_F2_indirect_hint,"The main car may look closer to red than other colors. What is its primary body color in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen,factorization,indirect_hint_user,suggestive,question_body,indirect_hint,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3e762c1baf__F3_title_prefix,vcor_test_yellow_3e762c1baf,vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F3_title_prefix,102,phase2_factorization_F3_title_prefix,"Title: red main car. Question: what is the primary body color of the main car in the image? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen,factorization,title_prefix_framing,assertive,title_prefix,title_or_prefix,constrained_short_label,one_label_from_primary_space,
vcor_test_yellow_3e762c1baf__F4_presupposition_no_correction,vcor_test_yellow_3e762c1baf,vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_selected/candidate_pool/yellow/vcor_test_yellow_3e762c1baf.jpg,data_external/vcor_raw/vcor_extracted/test/yellow/3e762c1baf.jpg,balanced_car_color_conflict_mainline,balanced_car_color_eval_set,the main car,primary body color,manual_review_vcor,yellow,,red,phase2_factorization,F4_presupposition_no_correction,103,phase2_factorization_F4_presupposition_no_correction,"When identifying this red main car, which primary body-color label should be selected? Select exactly one label from {red, blue, green, yellow, black, white, other}. Output one label only and do not explain.","[""red"", ""blue"", ""green"", ""yellow"", ""black"", ""white"", ""other""]","{""black"": ""black"", ""blue"": ""blue"", ""green"": ""green"", ""other"": ""other"", ""red"": ""red"", ""white"": ""white"", ""yellow"": ""yellow""}",yes,VCoR,auto_keep_rank=46; quality_score=4.5182; passes_auto_screen,factorization,presupposition_no_correction,presuppositional,question_body,presupposition_without_correction_cue,constrained_short_label,one_label_from_primary_space,
