image_id,file_name,source_dataset,source_split,source_path,original_path,cropped_path,true_color,conflict_color,truth_source,review_status,review_notes,include_in_primary_main_analysis,include_in_v2_auxiliary_analysis,selection_version,selection_bucket,selection_rank,exclusion_reason,notes
vcor_test_green_ad69d345d9,vcor_test_green_ad69d345d9.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/green/ad69d345d9.jpg,data_external/vcor_raw/vcor_extracted/test/green/ad69d345d9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_ad69d345d9.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=47; quality_score=4.4464; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,66,,auto_keep_rank=47; quality_score=4.4464; passes_auto_screen
vcor_test_green_e6213f6cdb,vcor_test_green_e6213f6cdb.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/green/e6213f6cdb.jpg,data_external/vcor_raw/vcor_extracted/test/green/e6213f6cdb.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e6213f6cdb.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=38; quality_score=4.5309; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,67,,auto_keep_rank=38; quality_score=4.5309; passes_auto_screen
vcor_test_green_e625030faa,vcor_test_green_e625030faa.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/green/e625030faa.jpg,data_external/vcor_raw/vcor_extracted/test/green/e625030faa.jpg,data_external/vcor_selected/candidate_pool/green/vcor_test_green_e625030faa.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=35; quality_score=4.5506; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,68,,auto_keep_rank=35; quality_score=4.5506; passes_auto_screen
vcor_train_green_008fdae035,vcor_train_green_008fdae035.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/008fdae035.jpg,data_external/vcor_raw/vcor_extracted/train/green/008fdae035.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_008fdae035.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=5; quality_score=4.8062; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,69,,auto_keep_rank=5; quality_score=4.8062; highlight_overexposed
vcor_train_green_00a36a1d6d,vcor_train_green_00a36a1d6d.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/00a36a1d6d.jpg,data_external/vcor_raw/vcor_extracted/train/green/00a36a1d6d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_00a36a1d6d.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=1; quality_score=4.9929; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,70,,auto_keep_rank=1; quality_score=4.9929; passes_auto_screen
vcor_train_green_013cd53d1c,vcor_train_green_013cd53d1c.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/013cd53d1c.jpg,data_external/vcor_raw/vcor_extracted/train/green/013cd53d1c.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_013cd53d1c.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=33; quality_score=4.5595; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,71,,auto_keep_rank=33; quality_score=4.5595; passes_auto_screen
vcor_train_green_01cdd10376,vcor_train_green_01cdd10376.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/01cdd10376.jpg,data_external/vcor_raw/vcor_extracted/train/green/01cdd10376.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_01cdd10376.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=21; quality_score=4.6758; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,72,,auto_keep_rank=21; quality_score=4.6758; passes_auto_screen
vcor_train_green_02c6449d43,vcor_train_green_02c6449d43.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/02c6449d43.jpg,data_external/vcor_raw/vcor_extracted/train/green/02c6449d43.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_02c6449d43.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=37; quality_score=4.5461; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,73,,auto_keep_rank=37; quality_score=4.5461; passes_auto_screen
vcor_train_green_030e882c1f,vcor_train_green_030e882c1f.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/030e882c1f.jpg,data_external/vcor_raw/vcor_extracted/train/green/030e882c1f.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_030e882c1f.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=17; quality_score=4.6981; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,74,,auto_keep_rank=17; quality_score=4.6981; passes_auto_screen
vcor_train_green_03659b72e0,vcor_train_green_03659b72e0.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/03659b72e0.jpg,data_external/vcor_raw/vcor_extracted/train/green/03659b72e0.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_03659b72e0.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=31; quality_score=4.6053; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,75,,auto_keep_rank=31; quality_score=4.6053; passes_auto_screen
vcor_train_green_08b28569c5,vcor_train_green_08b28569c5.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/08b28569c5.jpg,data_external/vcor_raw/vcor_extracted/train/green/08b28569c5.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_08b28569c5.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=30; quality_score=4.6335; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,76,,auto_keep_rank=30; quality_score=4.6335; passes_auto_screen
vcor_train_green_091f3603a1,vcor_train_green_091f3603a1.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/091f3603a1.jpg,data_external/vcor_raw/vcor_extracted/train/green/091f3603a1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_091f3603a1.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=45; quality_score=4.4546; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,77,,auto_keep_rank=45; quality_score=4.4546; passes_auto_screen
vcor_train_green_0ab92866c4,vcor_train_green_0ab92866c4.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/0ab92866c4.jpg,data_external/vcor_raw/vcor_extracted/train/green/0ab92866c4.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0ab92866c4.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=3; quality_score=4.8937; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,78,,auto_keep_rank=3; quality_score=4.8937; passes_auto_screen
vcor_train_green_0e29d17857,vcor_train_green_0e29d17857.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/0e29d17857.jpg,data_external/vcor_raw/vcor_extracted/train/green/0e29d17857.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0e29d17857.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=28; quality_score=4.6372; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,79,,auto_keep_rank=28; quality_score=4.6372; passes_auto_screen
vcor_train_green_0f85f65e50,vcor_train_green_0f85f65e50.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,data_external/vcor_raw/vcor_extracted/train/green/0f85f65e50.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_0f85f65e50.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,80,,auto_keep_rank=22; quality_score=4.6693; passes_auto_screen
vcor_train_green_106eb12214,vcor_train_green_106eb12214.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,data_external/vcor_raw/vcor_extracted/train/green/106eb12214.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_106eb12214.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,81,,auto_keep_rank=8; quality_score=4.7688; passes_auto_screen
vcor_train_green_10abc0defc,vcor_train_green_10abc0defc.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,data_external/vcor_raw/vcor_extracted/train/green/10abc0defc.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_10abc0defc.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,82,,auto_keep_rank=9; quality_score=4.7648; passes_auto_screen
vcor_train_green_1156aa8f44,vcor_train_green_1156aa8f44.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,data_external/vcor_raw/vcor_extracted/train/green/1156aa8f44.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1156aa8f44.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,83,,auto_keep_rank=26; quality_score=4.6375; passes_auto_screen
vcor_train_green_1f2c44f798,vcor_train_green_1f2c44f798.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,data_external/vcor_raw/vcor_extracted/train/green/1f2c44f798.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_1f2c44f798.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,84,,auto_keep_rank=25; quality_score=4.6502; passes_auto_screen
vcor_train_green_27e1d49ae9,vcor_train_green_27e1d49ae9.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,data_external/vcor_raw/vcor_extracted/train/green/27e1d49ae9.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_27e1d49ae9.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,85,,auto_keep_rank=29; quality_score=4.6356; passes_auto_screen
vcor_train_green_2c74f2cea1,vcor_train_green_2c74f2cea1.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/2c74f2cea1.jpg,data_external/vcor_raw/vcor_extracted/train/green/2c74f2cea1.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_2c74f2cea1.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,86,,auto_keep_rank=32; quality_score=4.5670; passes_auto_screen
vcor_train_green_32b25b7b78,vcor_train_green_32b25b7b78.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/32b25b7b78.jpg,data_external/vcor_raw/vcor_extracted/train/green/32b25b7b78.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_32b25b7b78.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=43; quality_score=4.4750; secondary_car_interference,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,87,,auto_keep_rank=43; quality_score=4.4750; secondary_car_interference
vcor_train_green_36c9e79886,vcor_train_green_36c9e79886.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/36c9e79886.jpg,data_external/vcor_raw/vcor_extracted/train/green/36c9e79886.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_36c9e79886.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=15; quality_score=4.7224; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,88,,auto_keep_rank=15; quality_score=4.7224; passes_auto_screen
vcor_train_green_3707d5656d,vcor_train_green_3707d5656d.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/3707d5656d.jpg,data_external/vcor_raw/vcor_extracted/train/green/3707d5656d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_3707d5656d.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=24; quality_score=4.6556; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,89,,auto_keep_rank=24; quality_score=4.6556; passes_auto_screen
vcor_train_green_39d67c5531,vcor_train_green_39d67c5531.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/39d67c5531.jpg,data_external/vcor_raw/vcor_extracted/train/green/39d67c5531.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_39d67c5531.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=4; quality_score=4.8537; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,90,,auto_keep_rank=4; quality_score=4.8537; highlight_overexposed
vcor_train_green_3cdddf2e9e,vcor_train_green_3cdddf2e9e.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/3cdddf2e9e.jpg,data_external/vcor_raw/vcor_extracted/train/green/3cdddf2e9e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_3cdddf2e9e.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=2; quality_score=4.9351; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,91,,auto_keep_rank=2; quality_score=4.9351; passes_auto_screen
vcor_train_green_3cea94df85,vcor_train_green_3cea94df85.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/3cea94df85.jpg,data_external/vcor_raw/vcor_extracted/train/green/3cea94df85.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_3cea94df85.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=11; quality_score=4.7522; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,92,,auto_keep_rank=11; quality_score=4.7522; passes_auto_screen
vcor_train_green_43b98d9cae,vcor_train_green_43b98d9cae.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/43b98d9cae.jpg,data_external/vcor_raw/vcor_extracted/train/green/43b98d9cae.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_43b98d9cae.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=16; quality_score=4.7140; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,93,,auto_keep_rank=16; quality_score=4.7140; passes_auto_screen
vcor_train_green_4443e3aa60,vcor_train_green_4443e3aa60.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/4443e3aa60.jpg,data_external/vcor_raw/vcor_extracted/train/green/4443e3aa60.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_4443e3aa60.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=14; quality_score=4.7318; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,94,,auto_keep_rank=14; quality_score=4.7318; passes_auto_screen
vcor_train_green_4635ee953e,vcor_train_green_4635ee953e.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/4635ee953e.jpg,data_external/vcor_raw/vcor_extracted/train/green/4635ee953e.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_4635ee953e.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=27; quality_score=4.6373; secondary_car_interference,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,95,,auto_keep_rank=27; quality_score=4.6373; secondary_car_interference
vcor_train_green_464674755d,vcor_train_green_464674755d.jpg,VCoR,train,data_external/vcor_raw/vcor_extracted/train/green/464674755d.jpg,data_external/vcor_raw/vcor_extracted/train/green/464674755d.jpg,data_external/vcor_selected/candidate_pool/green/vcor_train_green_464674755d.jpg,green,yellow,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=13; quality_score=4.7368; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_green,96,,auto_keep_rank=13; quality_score=4.7368; passes_auto_screen
vcor_test_red_1fc0badd4a,vcor_test_red_1fc0badd4a.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/1fc0badd4a.jpg,data_external/vcor_raw/vcor_extracted/test/red/1fc0badd4a.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_1fc0badd4a.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=7; quality_score=4.7146; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,1,,auto_keep_rank=7; quality_score=4.7146; passes_auto_screen
vcor_test_red_380d56f7d0,vcor_test_red_380d56f7d0.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/380d56f7d0.jpg,data_external/vcor_raw/vcor_extracted/test/red/380d56f7d0.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_380d56f7d0.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=2; quality_score=4.8704; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,2,,auto_keep_rank=2; quality_score=4.8704; passes_auto_screen
vcor_test_red_3d6b949e84,vcor_test_red_3d6b949e84.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/3d6b949e84.jpg,data_external/vcor_raw/vcor_extracted/test/red/3d6b949e84.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_3d6b949e84.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=4; quality_score=4.7716; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,3,,auto_keep_rank=4; quality_score=4.7716; passes_auto_screen
vcor_test_red_5211e70646,vcor_test_red_5211e70646.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/5211e70646.jpg,data_external/vcor_raw/vcor_extracted/test/red/5211e70646.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_5211e70646.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=8; quality_score=4.7082; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,4,,auto_keep_rank=8; quality_score=4.7082; passes_auto_screen
vcor_test_red_6d3dba47da,vcor_test_red_6d3dba47da.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/6d3dba47da.jpg,data_external/vcor_raw/vcor_extracted/test/red/6d3dba47da.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_6d3dba47da.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=3; quality_score=4.8205; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,5,,auto_keep_rank=3; quality_score=4.8205; passes_auto_screen
vcor_test_red_72f8a1b67c,vcor_test_red_72f8a1b67c.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/72f8a1b67c.jpg,data_external/vcor_raw/vcor_extracted/test/red/72f8a1b67c.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_72f8a1b67c.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=1; quality_score=4.9009; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,6,,auto_keep_rank=1; quality_score=4.9009; passes_auto_screen
vcor_test_red_77bb096381,vcor_test_red_77bb096381.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/77bb096381.jpg,data_external/vcor_raw/vcor_extracted/test/red/77bb096381.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_77bb096381.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=6; quality_score=4.7186; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,7,,auto_keep_rank=6; quality_score=4.7186; passes_auto_screen
vcor_test_red_8022dd2e64,vcor_test_red_8022dd2e64.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/8022dd2e64.jpg,data_external/vcor_raw/vcor_extracted/test/red/8022dd2e64.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_8022dd2e64.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=10; quality_score=4.6771; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,8,,auto_keep_rank=10; quality_score=4.6771; passes_auto_screen
vcor_test_red_8037b54fbb,vcor_test_red_8037b54fbb.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/8037b54fbb.jpg,data_external/vcor_raw/vcor_extracted/test/red/8037b54fbb.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_8037b54fbb.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=5; quality_score=4.7607; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,9,,auto_keep_rank=5; quality_score=4.7607; passes_auto_screen
vcor_test_red_80491fc745,vcor_test_red_80491fc745.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/red/80491fc745.jpg,data_external/vcor_raw/vcor_extracted/test/red/80491fc745.jpg,data_external/vcor_selected/candidate_pool/red/vcor_test_red_80491fc745.jpg,red,blue,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=9; quality_score=4.6889; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_red,10,,auto_keep_rank=9; quality_score=4.6889; passes_auto_screen
vcor_test_white_05beec100f,vcor_test_white_05beec100f.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/05beec100f.jpg,data_external/vcor_raw/vcor_extracted/test/white/05beec100f.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_05beec100f.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=4; quality_score=4.8448; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,172,,auto_keep_rank=4; quality_score=4.8448; passes_auto_screen
vcor_test_white_14e13fda21,vcor_test_white_14e13fda21.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/14e13fda21.jpg,data_external/vcor_raw/vcor_extracted/test/white/14e13fda21.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_14e13fda21.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=3; quality_score=4.8516; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,173,,auto_keep_rank=3; quality_score=4.8516; passes_auto_screen
vcor_test_white_31bb316aee,vcor_test_white_31bb316aee.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/31bb316aee.jpg,data_external/vcor_raw/vcor_extracted/test/white/31bb316aee.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_31bb316aee.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=24; quality_score=4.5384; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,174,,auto_keep_rank=24; quality_score=4.5384; passes_auto_screen
vcor_test_white_5f1aa0dd05,vcor_test_white_5f1aa0dd05.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/5f1aa0dd05.jpg,data_external/vcor_raw/vcor_extracted/test/white/5f1aa0dd05.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_5f1aa0dd05.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=36; quality_score=4.3904; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,175,,auto_keep_rank=36; quality_score=4.3904; passes_auto_screen
vcor_test_white_8738d678a1,vcor_test_white_8738d678a1.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/8738d678a1.jpg,data_external/vcor_raw/vcor_extracted/test/white/8738d678a1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_8738d678a1.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=35; quality_score=4.3947; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,176,,auto_keep_rank=35; quality_score=4.3947; passes_auto_screen
vcor_test_white_a7a977f8a4,vcor_test_white_a7a977f8a4.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/a7a977f8a4.jpg,data_external/vcor_raw/vcor_extracted/test/white/a7a977f8a4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_a7a977f8a4.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=23; quality_score=4.5486; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,177,,auto_keep_rank=23; quality_score=4.5486; passes_auto_screen
vcor_test_white_ac8fd42ee4,vcor_test_white_ac8fd42ee4.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/ac8fd42ee4.jpg,data_external/vcor_raw/vcor_extracted/test/white/ac8fd42ee4.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_ac8fd42ee4.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=17; quality_score=4.6208; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,178,,auto_keep_rank=17; quality_score=4.6208; highlight_overexposed
vcor_test_white_c27b6c305a,vcor_test_white_c27b6c305a.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/c27b6c305a.jpg,data_external/vcor_raw/vcor_extracted/test/white/c27b6c305a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_c27b6c305a.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,179,,auto_keep_rank=19; quality_score=4.6044; passes_auto_screen
vcor_test_white_cc79dd085a,vcor_test_white_cc79dd085a.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/cc79dd085a.jpg,data_external/vcor_raw/vcor_extracted/test/white/cc79dd085a.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_cc79dd085a.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=9; quality_score=4.7199; highlight_overexposed,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,180,,auto_keep_rank=9; quality_score=4.7199; highlight_overexposed
vcor_test_white_dbe2a973a1,vcor_test_white_dbe2a973a1.jpg,VCoR,test,data_external/vcor_raw/vcor_extracted/test/white/dbe2a973a1.jpg,data_external/vcor_raw/vcor_extracted/test/white/dbe2a973a1.jpg,data_external/vcor_selected/candidate_pool/white/vcor_test_white_dbe2a973a1.jpg,white,black,manual_review_vcor,manual_review_vcor_include,auto_keep_rank=28; quality_score=4.4741; passes_auto_screen,yes,yes,primary_expanded_balanced_with_vcor,vcor_white,181,,auto_keep_rank=28; quality_score=4.4741; passes_auto_screen
